idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      3196	     91.26	1
5	    509.68	      3732	     91.10	1
6	    514.24	      4268	     91.09	1
7	    590.92	      4804	     90.33	1
8	    595.48	      5072	     90.28	1
9	    600.04	      5340	     90.38	1
10	    604.60	      5876	     90.33	1
11	    674.43	      6412	     99.04	1
12	    678.99	      6948	     97.66	1
13	    683.55	      7484	     96.45	1
14	    688.11	      8020	     95.39	1
15	    692.67	      8288	     94.97	1
16	    697.23	      8824	     94.72	1
17	    760.23	      9360	     93.63	1
18	    764.79	      9628	     93.18	1
19	    769.35	      9628	     92.91	1
20	    773.91	     10164	     92.54	1
21	    778.47	     10700	     92.85	1
22	    783.03	     11236	     93.12	1
23	    787.59	     11772	     93.35	1
24	    792.15	     12308	     94.18	1
25	    796.71	     12844	     94.79	1
26	    846.02	     13380	     93.69	1
27	    850.58	     13916	     92.73	1
28	    855.14	     14184	     91.89	1
29	    859.70	     14720	     91.65	1
30	    864.26	     15256	     91.57	1
31	    868.82	     15792	     91.37	1
32	    873.38	     16328	     91.83	1
33	    877.94	     16864	     92.10	1
34	    882.50	     17400	     92.46	1
35	    887.06	     17936	     93.40	1
36	    891.62	     18472	     94.10	1
37	    896.18	     18740	     94.84	1
38	    929.54	     19276	     99.61	1
39	    934.10	     19812	     98.16	1
40	    938.66	     20080	     96.89	1
41	    943.22	     20616	     96.40	1
42	    947.78	     21152	     95.85	1
43	    952.34	     21688	     95.50	1
44	    956.90	     22224	     95.68	1
45	    961.46	     22760	     95.85	1
46	    966.02	     23296	     96.12	1
47	    970.58	     23832	     96.85	1
48	    975.14	     24368	     97.50	1
49	    979.70	     24636	     98.06	1
50	    984.26	     24904	     99.18	1
51	    988.82	     25440	    100.03	1
52	    993.38	     25976	    100.78	1
53	    997.94	     26512	    101.93	1
54	   1002.50	     27048	    103.06	1
55	   1007.06	     27584	    104.05	1
56	   1013.05	     28120	    105.67	1
57	   1017.61	     28656	    103.46	1
58	   1022.17	     29192	    101.53	1
59	   1026.73	     29728	     99.84	1
60	   1031.29	     29996	     98.98	1
61	   1035.85	     30532	     98.11	1
62	   1040.41	     31068	     97.47	1
63	   1044.97	     31604	     97.41	1
64	   1049.53	     32140	     97.36	1
65	   1054.09	     32676	     97.94	1
66	   1058.65	     33212	     98.45	1
67	   1063.21	     33748	     98.89	1
68	   1067.77	     34284	     99.78	1
69	   1072.33	     34552	    100.56	1
70	   1076.89	     35088	    101.24	1
71	   1081.45	     35624	    102.46	1
72	   1086.01	     36160	    103.53	1
73	   1090.57	     36696	    104.46	1
74	   1095.13	     37232	    105.28	1
75	   1099.69	     37500	    106.49	1
76	   1104.25	     38036	    107.68	1
77	   1108.81	     38572	    108.60	1
78	   1113.37	     39108	    110.02	1
79	   1117.93	     39644	    111.27	1
80	   1122.49	     39644	    112.36	1
81	   1127.05	     40180	    113.94	1
82	   1131.61	     40716	    115.20	1
83	   1136.17	     41252	    116.17	1
84	   1140.73	     41788	    117.53	1
85	   1145.29	     42324	    118.83	1
86	   1149.85	     42860	    119.86	1
87	   1154.41	     43396	    121.37	1
88	   1158.97	     43932	    122.70	1
89	   1163.53	     44468	    123.86	1
90	   1168.09	     45004	    125.51	1
91	   1172.65	     45540	    126.94	1
92	   1177.21	     46076	    128.20	1
93	   1181.77	     46612	    129.80	1
94	   1186.33	     47148	    131.32	1
95	   1190.89	     47684	    132.53	1
96	   1195.45	     48220	    134.22	1
97	   1200.01	     48756	    135.69	1
98	   1204.57	     49292	    136.98	1
99	   1209.13	     49828	    138.73	1
100	   1213.69	     50364	    140.14	1
101	   1218.25	     50900	    141.50	1
102	   1222.81	     51436	    142.56	1
103	   1227.37	     51972	    144.12	1
104	   1231.93	     52240	    145.48	1
105	   1236.49	     52776	    147.29	1
106	   1241.05	     53312	    148.88	1
107	   1245.61	     53848	    150.15	1
108	   1250.17	     54384	    151.88	1
109	   1254.73	     54920	    153.39	1
110	   1259.29	     55456	    154.72	1
111	   1263.85	     55992	    155.88	1
112	   1268.41	     56528	    157.52	1
113	   1272.97	     57064	    158.83	1
114	   1277.53	     57600	    160.10	1
115	   1282.09	     58136	    161.84	1
116	   1286.65	     58672	    163.23	1
117	   1291.21	     59208	    164.58	1
118	   1295.77	     59744	    165.63	1
119	   1300.33	     60012	    167.18	1
120	   1304.89	     60548	    168.41	1
121	   1309.45	     61084	    169.60	1
122	   1314.01	     61620	    171.28	1
123	   1318.57	     62156	    172.62	1
124	   1323.13	     62692	    173.92	1
125	   1327.69	     63228	    175.55	1
126	   1332.25	     63496	    176.98	1
127	   1336.81	     64032	    178.74	1
128	   1341.37	     64568	    180.39	1
129	   1345.93	     65104	    181.72	1
130	   1350.49	     65640	    183.50	1
131	   1355.05	     66176	    185.19	1
132	   1359.61	     66712	    186.54	1
133	   1364.17	     66980	    188.35	1
134	   1368.73	     67516	    189.81	1
135	   1373.29	     68052	    191.21	1
136	   1377.85	     68588	    192.93	1
137	   1382.41	     69124	    194.44	1
138	   1386.97	     69660	    195.76	1
139	   1391.53	     70196	    197.54	1
140	   1396.09	     70732	    199.10	1
141	   1400.65	     71268	    200.46	1
142	   1405.21	     71804	    202.28	1
143	   1409.77	     72340	    203.74	1
144	   1414.33	     72876	    205.02	1
145	   1418.89	     73412	    206.65	1
146	   1423.45	     73948	    208.19	1
147	   1428.01	     74484	    209.54	1
148	   1432.57	     75020	    211.22	1
149	   1437.13	     75556	    212.82	1
150	   1441.69	     76092	    214.09	1
151	   1446.25	     76628	    215.83	1
152	   1450.81	     77164	    217.35	1
153	   1455.37	     77700	    218.68	1
154	   1459.93	     78236	    220.35	1
155	   1464.49	     78772	    221.93	1
156	   1469.05	     79308	    223.31	1
157	   1473.61	     79844	    225.02	1
158	   1478.17	     80380	    226.52	1
159	   1482.73	     80916	    227.83	1
160	   1487.29	     81452	    229.60	1
161	   1491.85	     81988	    231.03	1
162	   1496.41	     82524	    232.40	1
163	   1500.97	     83060	    234.10	1
164	   1505.53	     83596	    235.59	1
165	   1510.09	     84132	    237.01	1
166	   1514.65	     84668	    238.76	1
167	   1519.21	     85204	    240.29	1
168	   1523.77	     85740	    241.63	1
169	   1528.33	     86276	    243.43	1
170	   1532.89	     86812	    244.87	1
171	   1537.45	     87348	    246.14	1
172	   1542.01	     87884	    247.87	1
173	   1546.57	     88420	    249.39	1
174	   1551.13	     88956	    250.71	1
