idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      1588	     92.58	1
3	    502.84	      2124	    101.88	1
4	    507.40	      2124	    100.15	1
5	    588.64	      2660	     98.38	1
6	    593.20	      3196	     96.83	1
7	    672.15	      3732	    105.35	1
8	    676.71	      4268	    103.18	1
9	    681.27	      4268	    101.28	1
10	    755.67	      4804	    108.88	1
11	    760.23	      5072	    106.27	1
12	    764.79	      5608	    103.98	1
13	    769.35	      6144	    101.98	1
14	    839.18	      6412	    108.99	1
15	    843.74	      6680	    106.36	1
16	    848.30	      7216	    104.07	1
17	    852.86	      7484	    102.06	1
18	    857.42	      7752	    100.93	1
19	    861.98	      8288	     99.81	1
20	    924.98	      8556	     97.96	1
21	    929.54	      9092	     96.46	1
22	    934.10	      9092	     95.78	1
23	    938.66	      9628	     95.06	1
24	    943.22	     10164	     94.55	1
25	    947.78	     10432	     94.61	1
26	    952.34	     10968	     94.66	1
27	    956.90	     11504	     94.70	1
28	   1010.77	     11236	     93.61	1
29	   1015.33	     11236	     93.28	1
30	   1019.89	     11504	     92.87	1
31	   1024.45	     10968	     92.52	1
32	   1029.01	     11504	     92.33	1
33	   1033.57	     12040	     92.66	1
34	   1038.13	     12040	     92.95	1
35	   1042.69	     12308	     93.21	1
36	   1047.25	     11772	     94.06	1
37	   1051.81	     12308	     94.67	1
38	   1094.29	     12844	    100.09	1
39	   1098.85	     13380	     98.58	1
40	   1103.40	     13648	     97.26	1
41	   1107.96	     14184	     96.10	1
42	   1112.53	     14720	     95.09	1
43	   1117.09	     15256	     94.20	1
44	   1121.64	     15524	     93.93	1
45	   1126.20	     16060	     93.81	1
46	   1130.77	     16328	     93.58	1
47	   1135.33	     16328	     92.89	1
48	   1139.88	     16596	     92.78	1
49	   1144.44	     16596	     92.80	1
50	   1180.08	     16864	     91.95	1
51	   1184.64	     16864	     91.71	1
52	   1189.20	     17400	     91.62	1
53	   1193.76	     17936	     91.42	1
54	   1198.32	     18204	     91.86	1
55	   1202.88	     18740	     92.26	1
56	   1207.44	     19276	     92.60	1
57	   1212.00	     19544	     93.40	1
58	   1216.56	     20080	     94.10	1
59	   1221.12	     20080	     94.84	1
60	   1225.68	     20348	     95.98	1
61	   1230.24	     20884	     96.98	1
62	   1234.80	     21152	     97.86	1
63	   1239.36	     21420	     98.63	1
64	   1243.92	     21956	     99.30	1
65	   1248.48	     22492	     99.89	1
66	   1265.87	     22760	     98.03	1
67	   1270.43	     23028	     96.52	1
68	   1274.99	     23564	     95.71	1
69	   1279.55	     24100	     94.99	1
70	   1284.11	     24368	     94.50	1
71	   1288.67	     24368	     94.56	1
72	   1293.23	     24636	     94.61	1
73	   1297.79	     24904	     94.66	1
74	   1302.35	     25172	     95.33	1
75	   1306.91	     25708	     95.79	1
76	   1311.47	     26244	     96.31	1
77	   1316.03	     26780	     96.78	1
78	   1320.59	     27316	     97.05	1
79	   1325.15	     27852	     97.92	1
80	   1329.71	     28388	     98.68	1
81	   1334.27	     28924	     99.35	1
82	   1338.83	     29460	     99.93	1
83	   1343.39	     29996	    101.06	1
84	   1347.95	     30532	    101.93	1
85	   1352.51	     30800	    102.81	1
86	   1357.07	     31068	    104.21	1
87	   1361.63	     31068	    105.31	1
88	   1366.19	     31604	    104.77	1
89	   1370.75	     31872	    104.17	1
90	   1375.31	     32408	    104.28	1
91	   1379.87	     32676	    104.37	1
92	   1384.43	     32676	    104.45	1
93	   1388.99	     32944	    105.02	1
94	   1393.55	     33480	    105.51	1
95	   1398.11	     33748	    106.07	1
96	   1402.67	     33748	    106.44	1
97	   1407.23	     34284	    106.89	1
98	   1411.79	     34820	    107.15	1
99	   1416.35	     35088	    108.01	1
100	   1420.91	     35088	    108.75	1
101	   1425.47	     35624	    109.41	1
102	   1430.03	     36160	    110.61	1
103	   1434.59	     36696	    111.53	1
104	   1439.15	     36964	    112.47	1
105	   1443.71	     37500	    113.78	1
106	   1448.27	     37768	    114.94	1
107	   1452.83	     38304	    116.44	1
108	   1457.39	     38572	    117.89	1
109	   1461.95	     39108	    119.03	1
110	   1466.51	     39644	    120.65	1
111	   1471.07	     39912	    122.19	1
112	   1475.63	     40448	    123.42	1
113	   1480.19	     40716	    125.12	1
114	   1484.75	     41252	    126.60	1
115	   1489.31	     41788	    127.90	1
116	   1493.87	     42056	    128.91	1
117	   1498.43	     42324	    129.92	1
118	   1502.99	     42592	    131.31	1
119	   1507.55	     42860	    132.52	1
120	   1512.11	     43396	    133.71	1
121	   1516.67	     43932	    134.62	1
122	   1521.23	     44468	    136.04	1
123	   1525.79	     44468	    137.28	1
124	   1530.35	     45004	    138.37	1
125	   1534.91	     45540	    139.33	1
126	   1539.47	     45808	    140.16	1
127	   1544.03	     46344	    141.52	1
128	   1548.59	     46880	    142.58	1
129	   1553.15	     47148	    143.63	1
130	   1557.71	     47416	    144.43	1
131	   1562.27	     47416	    145.75	1
132	   1566.83	     47952	    146.90	1
133	   1571.39	     48220	    147.92	1
134	   1575.95	     48756	    148.80	1
135	   1580.51	     49292	    150.20	1
136	   1585.07	     49828	    151.43	1
137	   1589.63	     50096	    152.37	1
138	   1594.19	     50096	    153.83	1
139	   1598.75	     50632	    155.10	1
140	   1603.31	     51168	    156.21	1
141	   1607.87	     51436	    157.18	1
142	   1612.43	     51704	    158.66	1
143	   1616.99	     52240	    159.83	1
144	   1621.55	     52776	    160.97	1
145	   1626.11	     53312	    161.98	1
146	   1630.67	     53580	    163.35	1
147	   1635.23	     54116	    164.69	1
148	   1639.79	     54384	    165.72	1
149	   1644.35	     54652	    167.26	1
150	   1648.91	     54920	    168.48	1
151	   1653.47	     55456	    169.67	1
152	   1658.03	     55724	    170.71	1
153	   1662.59	     55992	    172.12	1
154	   1667.15	     56528	    173.48	1
155	   1671.71	     57064	    174.54	1
156	   1676.27	     57600	    176.10	1
157	   1680.83	     58136	    177.46	1
158	   1685.39	     58672	    178.66	1
159	   1689.95	     59208	    179.70	1
160	   1694.51	     59744	    181.24	1
161	   1699.07	     60280	    182.58	1
162	   1703.63	     60816	    183.63	1
163	   1708.19	     61352	    185.18	1
164	   1712.75	     61888	    186.53	1
165	   1717.31	     62156	    187.72	1
166	   1721.87	     62692	    188.75	1
167	   1726.43	     62960	    190.28	1
168	   1730.99	     63496	    191.50	1
169	   1735.55	     64032	    192.69	1
170	   1740.11	     64300	    193.72	1
171	   1744.67	     64836	    195.13	1
172	   1749.23	     65372	    196.37	1
173	   1753.79	     65908	    197.45	1
