idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      2928	     91.26	1
5	    509.68	      3464	     91.10	1
6	    588.64	      3196	    100.34	1
7	    593.20	      3464	     98.80	1
8	    597.76	      4000	     97.45	1
9	    674.43	      4536	     96.02	1
10	    678.99	      4536	     94.64	1
11	    683.55	      4804	     94.06	1
12	    688.11	      5072	     93.68	1
13	    760.23	      5340	     92.72	1
14	    764.79	      5876	     91.88	1
15	    769.35	      6144	     91.77	1
16	    773.91	      6412	     91.55	1
17	    778.47	      6948	     91.35	1
18	    846.02	      7484	     90.68	1
19	    850.58	      8020	     90.60	1
20	    855.14	      8556	     90.65	1
21	    859.70	      9092	     90.57	1
22	    864.26	      9360	     90.62	1
23	    868.82	      9896	     91.17	1
24	    873.38	     10432	     91.65	1
25	    931.82	     10700	     90.82	1
26	    936.38	     11236	     90.71	1
27	    940.94	     11504	     90.62	1
28	    945.50	     12040	     90.55	1
29	    950.06	     12576	     91.10	1
30	    954.62	     13112	     91.59	1
31	    959.18	     13648	     92.02	1
32	    963.74	     14184	     92.89	1
33	    968.30	     14452	     93.78	1
34	    972.86	     14988	     94.43	1
35	   1017.61	     15524	     93.38	1
36	   1022.17	     16060	     93.08	1
37	   1026.73	     16328	     92.69	1
38	   1031.29	     16864	     92.48	1
39	   1035.85	     17400	     92.80	1
40	   1040.41	     17936	     93.07	1
41	   1044.97	     18472	     93.19	1
42	   1049.53	     18740	     93.92	1
43	   1054.09	     19276	     94.67	1
44	   1058.65	     19276	     95.22	1
45	   1063.21	     19812	     96.31	1
46	   1067.77	     20348	     97.28	1
47	   1072.33	     20884	     98.11	1
48	   1076.89	     21420	     99.35	1
49	   1081.45	     21956	    100.56	1
50	   1103.40	     22492	     98.74	1
51	   1107.96	     22760	     97.64	1
52	   1112.53	     22760	     96.69	1
53	   1117.09	     23296	     95.98	1
54	   1121.64	     23832	     95.23	1
55	   1126.20	     24368	     95.20	1
56	   1130.77	     24904	     95.18	1
57	   1135.33	     25440	     95.15	1
58	   1139.88	     25708	     95.64	1
59	   1144.44	     26244	     96.18	1
60	   1149.01	     26780	     96.66	1
61	   1153.57	     27316	     97.58	1
62	   1158.12	     27584	     98.38	1
63	   1162.68	     28120	     99.08	1
64	   1167.24	     28388	     99.70	1
65	   1171.81	     28924	    100.73	1
66	   1176.37	     29460	    101.77	1
67	   1180.92	     29996	    102.55	1
68	   1185.48	     30264	    103.85	1
69	   1190.05	     30800	    105.12	1
70	   1194.61	     31336	    106.11	1
71	   1199.16	     31872	    107.59	1
72	   1203.72	     32408	    106.64	1
73	   1208.29	     32676	    105.94	1
74	   1212.85	     32944	    105.20	1
75	   1217.40	     33480	    105.17	1
76	   1221.96	     34016	    105.03	1
77	   1226.53	     34552	    105.02	1
78	   1231.09	     35088	    105.64	1
79	   1235.64	     35624	    106.06	1
80	   1240.20	     36160	    106.56	1
81	   1244.77	     36696	    107.49	1
82	   1249.33	     37232	    108.30	1
83	   1253.88	     37768	    109.01	1
84	   1258.44	     38304	    109.64	1
85	   1263.01	     38572	    110.81	1
86	   1267.57	     38840	    111.70	1
87	   1272.12	     39376	    112.62	1
88	   1276.68	     39912	    113.92	1
89	   1281.24	     40448	    115.05	1
90	   1285.81	     40984	    116.04	1
91	   1290.37	     41520	    117.54	1
92	   1294.92	     41252	    118.72	1
93	   1299.48	     41788	    119.88	1
94	   1304.05	     42324	    121.52	1
95	   1308.61	     42860	    122.83	1
96	   1313.16	     43396	    124.10	1
97	   1317.72	     43664	    125.09	1
98	   1322.29	     43664	    126.58	1
99	   1326.85	     43932	    127.75	1
100	   1331.40	     44468	    128.91	1
101	   1335.96	     45004	    130.42	1
102	   1340.53	     45272	    131.74	1
103	   1345.09	     45540	    133.03	1
104	   1349.64	     46076	    134.65	1
105	   1354.20	     46344	    136.07	1
106	   1358.77	     46612	    137.31	1
107	   1363.33	     47148	    138.40	1
108	   1367.88	     47684	    139.84	1
109	   1372.44	     48220	    141.24	1
110	   1377.01	     48756	    142.46	1
111	   1381.57	     49292	    144.03	1
112	   1386.12	     49828	    145.40	1
113	   1390.68	     50364	    147.10	1
114	   1395.24	     50900	    148.71	1
115	   1399.81	     51436	    150.00	1
116	   1404.37	     51972	    151.75	1
117	   1408.92	     52508	    153.28	1
118	   1413.48	     53044	    154.62	1
119	   1418.05	     53312	    156.42	1
120	   1422.61	     53848	    157.99	1
121	   1427.16	     54384	    159.37	1
122	   1431.72	     54920	    160.44	1
123	   1436.29	     55456	    162.01	1
124	   1440.85	     55992	    163.39	1
125	   1445.40	     56528	    164.59	1
126	   1449.96	     57064	    166.14	1
127	   1454.53	     57600	    167.62	1
128	   1459.09	     58136	    168.92	1
129	   1463.64	     58672	    170.56	1
130	   1468.20	     59208	    172.11	1
131	   1472.77	     59744	    173.35	1
132	   1477.33	     60280	    174.55	1
133	   1481.88	     60816	    175.48	1
134	   1486.44	     61352	    176.92	1
135	   1491.01	     61888	    178.18	1
136	   1495.57	     62424	    179.78	1
137	   1500.12	     62960	    181.31	1
138	   1504.68	     63496	    182.52	1
139	   1509.24	     64032	    183.71	1
140	   1513.81	     64568	    184.62	1
141	   1518.37	     65104	    186.04	1
142	   1522.92	     65640	    187.29	1
143	   1527.48	     66176	    188.38	1
144	   1532.05	     66712	    189.95	1
145	   1536.61	     67248	    191.33	1
146	   1541.16	     67516	    192.54	1
147	   1545.72	     68052	    193.47	1
148	   1550.29	     68588	    194.91	1
149	   1554.85	     69124	    196.18	1
150	   1559.40	     69660	    197.28	1
151	   1563.96	     69928	    198.24	1
152	   1568.53	     70464	    199.71	1
153	   1573.09	     71000	    201.00	1
154	   1577.64	     71268	    202.12	1
155	   1582.20	     71000	    203.73	1
156	   1586.77	     71268	    205.02	1
157	   1591.33	     71804	    206.14	1
158	   1595.88	     72340	    207.62	1
159	   1600.44	     72876	    209.04	1
160	   1605.01	     73144	    210.29	1
161	   1609.57	     73680	    211.88	1
162	   1614.12	     74216	    213.39	1
163	   1618.68	     74752	    214.59	1
164	   1623.24	     75020	    216.27	1
165	   1627.81	     75556	    217.74	1
166	   1632.37	     76092	    219.02	1
167	   1636.92	     76360	    220.64	1
168	   1641.48	     76628	    222.19	1
169	   1646.05	     77164	    223.54	1
170	   1650.61	     77700	    225.22	1
171	   1655.16	     78236	    226.69	1
172	   1659.72	     78504	    227.98	1
173	   1664.29	     79040	    229.73	1
