idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      3196	     91.26	1
5	    509.68	      3464	     91.10	1
6	    514.24	      4000	     91.09	1
7	    590.92	      4536	     90.33	1
8	    595.48	      5072	     89.78	1
9	    600.04	      5608	     89.94	1
10	    604.60	      6144	     89.94	1
11	    676.71	      6680	     89.45	1
12	    681.27	      7216	     89.64	1
13	    685.83	      7752	     89.69	1
14	    690.39	      8288	     89.73	1
15	    694.95	      8824	     90.26	1
16	    699.51	      9360	     90.85	1
17	    762.51	      9896	     90.25	1
18	    767.07	     10432	     90.34	1
19	    771.63	     10968	     90.30	1
20	    776.19	     11504	     90.89	1
21	    780.75	     12040	     91.40	1
22	    785.31	     12576	     91.85	1
23	    789.87	     13112	     92.74	1
24	    794.43	     13648	     93.65	1
25	    798.99	     14184	     94.32	1
26	    846.02	     14720	    100.91	1
27	    850.58	     15256	     99.29	1
28	    855.14	     15792	     97.88	1
29	    859.70	     16328	     97.14	1
30	    864.26	     16864	     96.63	1
31	    868.82	     17400	     96.05	1
32	    873.38	     17936	     96.17	1
33	    877.94	     18472	     96.27	1
34	    882.50	     19008	     96.36	1
35	    887.06	     19544	     97.07	1
36	    891.62	     20080	     97.68	1
37	    896.18	     20616	     98.22	1
38	    900.74	     21152	     99.19	1
39	    905.30	     21688	    100.17	1
40	    931.82	     22224	     98.27	1
41	    936.38	     22760	     97.24	1
42	    940.94	     23296	     96.33	1
43	    945.50	     23832	     95.54	1
44	    950.06	     24368	     95.47	1
45	    954.62	     24904	     95.42	1
46	    959.18	     25440	     95.36	1
47	    963.74	     25976	     95.82	1
48	    968.30	     26512	     96.34	1
49	    972.86	     27048	     96.67	1
50	    977.42	     27584	     97.59	1
51	    981.98	     28120	     98.39	1
52	    986.54	     28656	     99.09	1
53	    991.10	     29192	    100.33	1
54	    995.66	     29728	    101.29	1
55	   1000.22	     30264	    102.25	1
56	   1004.78	     30800	    103.60	1
57	   1009.34	     31336	    104.77	1
58	   1013.90	     31872	    105.80	1
59	   1018.46	     32408	    107.33	1
60	   1023.02	     32944	    108.66	1
61	   1027.58	     33480	    110.33	1
62	   1032.14	     34016	    109.16	1
63	   1036.70	     34552	    108.02	1
64	   1041.26	     35088	    107.64	1
65	   1045.82	     35624	    107.31	1
66	   1050.38	     36160	    107.02	1
67	   1054.94	     36696	    107.27	1
68	   1059.50	     37232	    107.48	1
69	   1064.06	     37768	    107.80	1
70	   1068.62	     38304	    108.57	1
71	   1073.18	     38840	    109.25	1
72	   1077.74	     39376	    109.84	1
73	   1082.30	     39912	    110.99	1
74	   1086.86	     40448	    111.87	1
75	   1091.42	     40984	    112.76	1
76	   1095.98	     41520	    114.04	1
77	   1100.54	     42056	    115.16	1
78	   1105.10	     42592	    116.26	1
79	   1109.66	     43128	    117.73	1
80	   1114.22	     43664	    119.01	1
81	   1118.78	     44200	    120.01	1
82	   1123.34	     44736	    121.51	1
83	   1127.90	     45272	    122.82	1
84	   1132.46	     45808	    123.97	1
85	   1137.02	     46344	    125.60	1
86	   1141.58	     46880	    127.02	1
87	   1146.14	     47416	    128.27	1
88	   1150.70	     47952	    129.86	1
89	   1155.26	     48488	    131.38	1
90	   1159.82	     49024	    132.58	1
91	   1164.38	     49560	    134.26	1
92	   1168.94	     50096	    135.60	1
93	   1173.50	     50632	    136.90	1
94	   1178.06	     51168	    138.66	1
95	   1182.62	     51704	    140.08	1
96	   1187.18	     52240	    141.44	1
97	   1191.74	     52776	    143.14	1
98	   1196.30	     53312	    144.62	1
99	   1200.86	     53848	    146.42	1
100	   1205.42	     54384	    148.12	1
101	   1209.98	     54920	    149.48	1
102	   1214.54	     55456	    151.29	1
103	   1219.10	     55992	    153.01	1
104	   1223.66	     56528	    154.38	1
105	   1228.22	     57064	    156.21	1
106	   1232.78	     57600	    157.68	1
107	   1237.34	     58136	    159.10	1
108	   1241.90	     58672	    160.83	1
109	   1246.46	     59208	    162.35	1
110	   1251.02	     59744	    163.81	1
111	   1255.58	     60280	    165.58	1
112	   1260.14	     60816	    167.14	1
113	   1264.70	     61352	    168.49	1
114	   1269.26	     61888	    170.31	1
115	   1273.82	     62424	    171.77	1
116	   1278.38	     62960	    173.17	1
117	   1282.94	     63496	    174.90	1
118	   1287.50	     64032	    176.41	1
119	   1292.06	     64568	    177.74	1
120	   1296.62	     65104	    179.39	1
121	   1301.18	     65640	    180.97	1
122	   1305.74	     66176	    182.22	1
123	   1310.30	     66712	    183.95	1
124	   1314.86	     67248	    185.45	1
125	   1319.42	     67784	    186.77	1
126	   1323.98	     68320	    188.42	1
127	   1328.54	     68856	    190.00	1
128	   1333.10	     69392	    191.37	1
129	   1337.66	     69928	    193.07	1
130	   1342.22	     70464	    194.57	1
131	   1346.78	     71000	    195.87	1
132	   1351.34	     71536	    197.64	1
133	   1355.90	     72072	    199.06	1
134	   1360.46	     72608	    200.42	1
135	   1365.02	     73144	    202.25	1
136	   1369.58	     73680	    203.72	1
137	   1374.14	     74216	    205.63	1
138	   1378.70	     74752	    207.30	1
139	   1383.26	     75288	    208.76	1
140	   1387.82	     75824	    210.54	1
141	   1392.38	     76360	    212.22	1
142	   1396.94	     76896	    213.57	1
143	   1401.50	     77432	    215.37	1
144	   1406.06	     77968	    216.95	1
145	   1410.62	     78504	    218.33	1
146	   1415.18	     79040	    220.17	1
147	   1419.74	     79576	    221.65	1
148	   1424.30	     80112	    223.06	1
149	   1428.86	     80648	    224.81	1
150	   1433.42	     81184	    226.33	1
151	   1437.98	     81720	    227.66	1
152	   1442.54	     82256	    229.46	1
153	   1447.10	     82792	    231.02	1
154	   1451.66	     83328	    232.40	1
155	   1456.22	     83864	    234.22	1
156	   1460.78	     84400	    235.69	1
157	   1465.34	     84936	    236.98	1
158	   1469.90	     85472	    238.61	1
159	   1474.46	     86008	    240.16	1
160	   1479.02	     86544	    241.51	1
161	   1483.58	     87080	    243.20	1
162	   1488.14	     87616	    244.80	1
163	   1492.70	     88152	    246.07	1
164	   1497.26	     88688	    247.81	1
165	   1501.82	     89224	    249.34	1
166	   1506.38	     89760	    250.67	1
167	   1510.94	     90296	    252.34	1
168	   1515.50	     90832	    253.79	1
169	   1520.06	     91368	    255.19	1
170	   1524.62	     91904	    256.92	1
171	   1529.18	     92440	    258.43	1
172	   1533.74	     92976	    259.75	1
173	   1538.30	     93512	    261.53	1
174	   1542.86	     94048	    262.97	1
