idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      1856	     92.58	1
3	    502.84	      2392	    101.88	1
4	    507.40	      2928	    100.15	1
5	    588.64	      3196	     98.38	1
6	    593.20	      3732	     97.46	1
7	    597.76	      4268	     96.52	1
8	    674.43	      4804	     95.21	1
9	    678.99	      5340	     94.56	1
10	    683.55	      5876	     93.99	1
11	    688.11	      6144	     93.61	1
12	    757.95	      6680	    101.91	1
13	    762.51	      7216	    100.17	1
14	    767.07	      6948	     98.78	1
15	    771.63	      7484	     98.05	1
16	    776.19	      8020	     97.42	1
17	    780.75	      8020	     96.75	1
18	    843.74	      8556	     95.40	1
19	    848.30	      8288	     94.85	1
20	    852.86	      8824	     94.25	1
21	    857.42	      9360	     93.71	1
22	    861.98	      9896	     93.25	1
23	    866.54	     10432	     93.47	1
24	    871.10	     10700	     93.66	1
25	    875.66	     10968	     93.83	1
26	    929.54	     11504	     92.85	1
27	    934.10	     12040	     91.99	1
28	    938.66	     12308	     91.74	1
29	    943.22	     12576	     91.65	1
30	    947.78	     13112	     91.44	1
31	    952.34	     13648	     91.89	1
32	    956.90	     14184	     92.28	1
33	    961.46	     14720	     92.62	1
34	    966.02	     15256	     92.92	1
35	    970.58	     15792	     93.68	1
36	    975.14	     16328	     94.47	1
37	   1015.33	     16864	     93.41	1
38	   1019.89	     17400	     92.98	1
39	   1024.45	     17936	     92.61	1
40	   1029.01	     18472	     92.41	1
41	   1033.57	     18740	     92.11	1
42	   1038.13	     19276	     92.47	1
43	   1042.69	     19812	     92.78	1
44	   1047.25	     20348	     93.06	1
45	   1051.81	     20884	     93.80	1
46	   1056.37	     21420	     94.58	1
47	   1060.93	     21956	     95.13	1
48	   1065.49	     21956	     96.24	1
49	   1070.05	     22492	     97.21	1
50	   1074.61	     23028	     98.06	1
51	   1079.17	     23564	     99.43	1
52	   1083.73	     24100	    100.50	1
53	   1101.12	     24636	     98.69	1
54	   1105.68	     25172	     97.60	1
55	   1110.24	     25708	     96.78	1
56	   1114.81	     26244	     95.93	1
57	   1119.37	     26780	     95.81	1
58	   1123.92	     27316	     95.58	1
59	   1128.48	     27852	     95.51	1
60	   1133.05	     28388	     96.07	1
61	   1137.61	     28924	     96.44	1
62	   1142.16	     29460	     96.88	1
63	   1146.72	     29728	     97.77	1
64	   1151.29	     30264	     98.55	1
65	   1155.85	     30800	     99.23	1
66	   1160.40	     31336	    100.45	1
67	   1164.96	     31872	    101.40	1
68	   1169.53	     32408	    102.35	1
69	   1174.09	     32944	    103.18	1
70	   1178.64	     33212	    104.41	1
71	   1183.20	     33748	    105.48	1
72	   1187.77	     34284	    106.42	1
73	   1192.33	     34552	    107.87	1
74	   1196.88	     35088	    109.01	1
75	   1201.44	     35624	    110.13	1
76	   1206.01	     36160	    111.74	1
77	   1210.57	     36696	    111.40	1
78	   1215.12	     37232	    111.22	1
79	   1219.68	     37768	    111.57	1
80	   1224.24	     38304	    111.87	1
81	   1228.81	     38840	    112.14	1
82	   1233.37	     39108	    113.00	1
83	   1237.92	     39644	    113.62	1
84	   1242.48	     40180	    114.30	1
85	   1247.05	     40716	    115.51	1
86	   1251.61	     41252	    116.44	1
87	   1256.16	     41520	    117.89	1
88	   1260.72	     42056	    119.03	1
89	   1265.29	     42592	    120.15	1
90	   1269.85	     42860	    121.63	1
91	   1274.40	     43396	    122.93	1
92	   1278.96	     43932	    124.06	1
93	   1283.53	     44468	    125.05	1
94	   1288.09	     45004	    126.55	1
95	   1292.64	     45004	    127.85	1
96	   1297.20	     45540	    129.00	1
97	   1301.77	     46076	    130.50	1
98	   1306.33	     46612	    131.94	1
99	   1310.88	     47148	    133.07	1
100	   1315.44	     47416	    134.68	1
101	   1320.01	     47684	    136.10	1
102	   1324.57	     48220	    137.34	1
103	   1329.12	     48756	    139.04	1
104	   1333.68	     49292	    140.41	1
105	   1338.24	     49560	    141.74	1
106	   1342.81	     50096	    142.77	1
107	   1347.37	     50632	    144.30	1
108	   1351.92	     51168	    145.64	1
109	   1356.48	     51704	    147.43	1
110	   1361.05	     52240	    149.00	1
111	   1365.61	     52776	    150.25	1
112	   1370.16	     53312	    151.97	1
113	   1374.72	     53848	    153.47	1
114	   1379.29	     54384	    154.79	1
115	   1383.85	     54920	    156.44	1
116	   1388.40	     55456	    158.01	1
117	   1392.96	     55992	    159.26	1
118	   1397.53	     56528	    160.98	1
119	   1402.09	     57064	    162.60	1
120	   1406.64	     57600	    163.90	1
121	   1411.20	     57868	    165.17	1
122	   1415.77	     58404	    166.77	1
123	   1420.33	     58940	    168.17	1
124	   1424.88	     59476	    169.28	1
125	   1429.44	     60012	    170.87	1
126	   1434.01	     60548	    172.38	1
127	   1438.57	     61084	    173.59	1
128	   1443.12	     61620	    175.26	1
129	   1447.68	     62156	    176.73	1
130	   1452.24	     62692	    178.01	1
131	   1456.81	     63228	    179.64	1
132	   1461.37	     63764	    181.18	1
133	   1465.92	     64300	    182.41	1
134	   1470.48	     64836	    184.11	1
135	   1475.05	     65372	    185.72	1
136	   1479.61	     65908	    187.00	1
137	   1484.16	     66444	    188.75	1
138	   1488.72	     66980	    190.16	1
139	   1493.29	     67516	    191.51	1
140	   1497.85	     68052	    192.57	1
141	   1502.40	     68588	    194.13	1
142	   1506.96	     68856	    195.49	1
143	   1511.53	     69392	    196.68	1
144	   1516.09	     69928	    198.34	1
145	   1520.64	     70464	    199.80	1
146	   1525.20	     71000	    201.07	1
147	   1529.77	     71536	    202.06	1
148	   1534.33	     72072	    203.56	1
149	   1538.88	     72608	    204.86	1
150	   1543.44	     73144	    206.00	1
151	   1548.01	     73680	    207.63	1
152	   1552.57	     74216	    209.05	1
153	   1557.12	     74752	    210.29	1
154	   1561.68	     75288	    211.88	1
155	   1566.24	     75824	    213.40	1
156	   1570.81	     76360	    214.60	1
157	   1575.37	     76896	    216.27	1
158	   1579.92	     77432	    217.74	1
159	   1584.48	     77700	    219.02	1
160	   1589.05	     78236	    220.77	1
161	   1593.61	     78772	    222.17	1
162	   1598.16	     79308	    223.53	1
163	   1602.72	     79844	    225.21	1
164	   1607.29	     80380	    226.68	1
165	   1611.85	     80916	    227.97	1
166	   1616.40	     81452	    229.73	1
167	   1620.96	     81720	    231.13	1
168	   1625.53	     82256	    232.49	1
169	   1630.09	     82792	    234.31	1
170	   1634.64	     83328	    235.77	1
171	   1639.20	     83864	    237.17	1
172	   1643.77	     84400	    238.90	1
173	   1648.33	     84936	    240.41	1
