idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      3196	     91.26	1
5	    509.68	      3464	     91.10	1
6	    514.24	      4000	     91.09	1
7	    590.92	      4536	     90.33	1
8	    595.48	      4804	     89.78	1
9	    600.04	      5340	     89.94	1
10	    604.60	      5876	     89.94	1
11	    676.71	      6144	     89.45	1
12	    681.27	      6680	     89.64	1
13	    685.83	      7216	     89.69	1
14	    690.39	      7752	     89.73	1
15	    694.95	      7752	     90.26	1
16	    760.23	      7216	     98.48	1
17	    764.79	      7752	     97.17	1
18	    769.35	      8288	     96.02	1
19	    773.91	      8824	     95.52	1
20	    778.47	      8556	     95.20	1
21	    783.03	      8824	     95.55	1
22	    843.74	      9360	    102.73	1
23	    848.30	      9628	    100.89	1
24	    852.86	     10164	     99.78	1
25	    857.42	     10432	     98.93	1
26	    861.98	     10968	     98.07	1
27	    866.54	     11236	     97.93	1
28	    871.10	     11772	     97.32	1
29	    875.66	     12308	     97.28	1
30	    880.22	     12844	     97.24	1
31	    929.54	     13112	     95.84	1
32	    934.10	     13648	     94.61	1
33	    938.66	     14184	     94.03	1
34	    943.22	     14720	     93.65	1
35	    947.78	     15256	     93.20	1
36	    952.34	     15792	     93.42	1
37	    956.90	     16328	     93.62	1
38	    961.46	     16864	     93.79	1
39	    966.02	     17400	     93.94	1
40	    970.58	     17936	     94.57	1
41	    975.14	     18472	     95.25	1
42	    979.70	     19008	     95.72	1
43	   1013.05	     19276	    100.38	1
44	   1017.61	     19544	     98.83	1
45	   1022.17	     20080	     97.48	1
46	   1026.73	     20616	     96.79	1
47	   1031.29	     21152	     96.32	1
48	   1035.85	     21688	     95.78	1
49	   1040.41	     21956	     95.93	1
50	   1044.97	     22224	     96.07	1
51	   1049.53	     22760	     96.18	1
52	   1054.09	     23296	     96.91	1
53	   1058.65	     23564	     97.55	1
54	   1063.21	     24100	     98.10	1
55	   1067.77	     24636	     99.09	1
56	   1072.33	     25172	     99.95	1
57	   1076.89	     25708	    100.71	1
58	   1081.45	     26244	    102.00	1
59	   1086.01	     26512	    103.12	1
60	   1090.57	     27048	    104.11	1
61	   1096.57	     27584	    105.72	1
62	   1101.12	     28120	    103.50	1
63	   1105.68	     28656	    101.56	1
64	   1110.24	     29192	     99.87	1
65	   1114.81	     29728	     98.89	1
66	   1119.37	     30264	     98.15	1
67	   1123.92	     30800	     97.38	1
68	   1128.48	     31336	     97.33	1
69	   1133.05	     31872	     97.42	1
70	   1137.61	     32408	     97.36	1
71	   1142.16	     32944	     97.94	1
72	   1146.72	     33480	     98.45	1
73	   1151.29	     34016	     98.89	1
74	   1155.85	     34552	     99.78	1
75	   1160.40	     35088	    100.56	1
76	   1164.96	     35624	    101.24	1
77	   1169.53	     36160	    101.83	1
78	   1174.09	     36696	    102.98	1
79	   1178.64	     37232	    103.98	1
80	   1183.20	     37768	    104.86	1
81	   1187.77	     38304	    106.13	1
82	   1192.33	     38840	    107.36	1
83	   1196.88	     39376	    108.32	1
84	   1201.44	     39912	    109.78	1
85	   1206.01	     40448	    111.05	1
86	   1210.57	     40984	    112.17	1
87	   1215.12	     41520	    113.78	1
88	   1219.68	     42056	    114.93	1
89	   1224.24	     42592	    115.94	1
90	   1228.81	     43128	    117.32	1
91	   1233.37	     43664	    118.66	1
92	   1237.92	     44200	    119.70	1
93	   1242.48	     44736	    121.24	1
94	   1247.05	     45272	    122.71	1
95	   1251.61	     45808	    123.87	1
96	   1256.16	     46344	    125.51	1
97	   1260.72	     46880	    126.95	1
98	   1265.29	     47416	    128.20	1
99	   1269.85	     47952	    129.80	1
100	   1274.40	     48488	    131.20	1
101	   1278.96	     49024	    132.43	1
102	   1283.53	     49560	    134.12	1
103	   1288.09	     50096	    135.61	1
104	   1292.64	     50632	    136.91	1
105	   1297.20	     51168	    138.67	1
106	   1301.77	     51704	    140.09	1
107	   1306.33	     52240	    141.45	1
108	   1310.88	     52776	    143.14	1
109	   1315.44	     53312	    144.62	1
110	   1320.01	     53580	    146.55	1
111	   1324.57	     54116	    148.23	1
112	   1329.12	     54652	    149.70	1
113	   1333.68	     54920	    151.49	1
114	   1338.24	     55456	    153.05	1
115	   1342.81	     55992	    154.42	1
116	   1347.37	     56528	    156.24	1
117	   1351.92	     57064	    157.71	1
118	   1356.48	     57600	    159.12	1
119	   1361.05	     58136	    160.98	1
120	   1365.61	     58672	    162.49	1
121	   1370.16	     58940	    163.92	1
122	   1374.72	     59476	    165.68	1
123	   1379.29	     59744	    167.22	1
124	   1383.85	     60280	    168.44	1
125	   1388.40	     60816	    170.14	1
126	   1392.96	     61352	    171.62	1
127	   1397.53	     61888	    172.92	1
128	   1402.09	     62424	    174.68	1
129	   1406.64	     62960	    176.22	1
130	   1411.20	     63496	    177.57	1
131	   1415.77	     63764	    179.25	1
132	   1420.33	     64300	    180.84	1
133	   1424.88	     64836	    182.11	1
134	   1429.44	     65372	    183.85	1
135	   1434.01	     65908	    185.49	1
136	   1438.57	     66444	    186.80	1
137	   1443.12	     66980	    188.58	1
138	   1447.68	     67516	    190.01	1
139	   1452.24	     68052	    191.38	1
140	   1456.81	     68588	    193.08	1
141	   1461.37	     69124	    194.57	1
142	   1465.92	     69392	    195.88	1
143	   1470.48	     69928	    197.64	1
144	   1475.05	     70196	    199.19	1
145	   1479.61	     70732	    200.54	1
146	   1484.16	     71268	    202.34	1
147	   1488.72	     71804	    203.80	1
148	   1493.29	     72340	    205.70	1
149	   1497.85	     72876	    207.36	1
150	   1502.40	     73412	    208.82	1
151	   1506.96	     73948	    210.59	1
152	   1511.53	     74484	    212.14	1
153	   1516.09	     74752	    213.62	1
154	   1520.64	     75288	    215.42	1
155	   1525.20	     75824	    216.99	1
156	   1529.77	     76360	    218.37	1
157	   1534.33	     76896	    220.20	1
158	   1538.88	     77432	    221.67	1
159	   1543.44	     77968	    223.09	1
160	   1548.01	     78504	    224.95	1
161	   1552.57	     79040	    226.46	1
162	   1557.12	     79576	    227.78	1
163	   1561.68	     79844	    228.93	1
164	   1566.24	     80380	    230.56	1
165	   1570.81	     80916	    231.87	1
166	   1575.37	     81452	    233.13	1
167	   1579.92	     81988	    234.74	1
168	   1584.48	     82524	    236.15	1
169	   1589.05	     83060	    237.51	1
170	   1593.61	     83596	    239.19	1
171	   1598.16	     84132	    240.67	1
172	   1602.72	     84668	    241.96	1
173	   1607.29	     85204	    243.72	1
