idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      3196	     91.26	1
5	    509.68	      3732	     91.10	1
6	    514.24	      4268	     91.09	1
7	    590.92	      4536	     90.33	1
8	    595.48	      5072	     90.28	1
9	    600.04	      5608	     90.38	1
10	    604.60	      5876	     90.33	1
11	    676.71	      6412	     89.79	1
12	    681.27	      6680	     89.94	1
13	    685.83	      7216	     89.95	1
14	    690.39	      7752	     89.95	1
15	    694.95	      8288	     90.46	1
16	    699.51	      8824	     91.03	1
17	    762.51	      9360	     90.40	1
18	    767.07	      9896	     89.85	1
19	    771.63	      9896	     89.87	1
20	    776.19	     10432	     90.01	1
21	    780.75	     10968	     90.63	1
22	    785.31	     11504	     91.18	1
23	    789.87	     11504	     91.66	1
24	    794.43	     12040	     92.70	1
25	    798.99	     12576	     93.49	1
26	    848.30	     13112	     92.55	1
27	    852.86	     13648	     92.23	1
28	    857.42	     14184	     91.95	1
29	    861.98	     14720	     91.71	1
30	    866.54	     15256	     91.50	1
31	    871.10	     15792	     91.93	1
32	    875.66	     16328	     92.32	1
33	    880.22	     16864	     92.65	1
34	    884.78	     17400	     92.94	1
35	    889.34	     17936	     93.83	1
36	    893.90	     17400	     94.47	1
37	    898.46	     17936	     95.16	1
38	    931.82	     18472	     99.89	1
39	    936.38	     19008	     98.41	1
40	    940.94	     19544	     97.11	1
41	    945.50	     20080	     96.59	1
42	    950.06	     20616	     96.14	1
43	    954.62	     20884	     95.75	1
44	    959.18	     21420	     96.03	1
45	    963.74	     21956	     96.15	1
46	    968.30	     22492	     96.26	1
47	    972.86	     23028	     96.85	1
48	    977.42	     23564	     97.50	1
49	    981.98	     24100	     97.93	1
50	    986.54	     24636	     98.94	1
51	    991.10	     25172	     99.95	1
52	    995.66	     25708	    100.70	1
53	   1000.22	     26244	    101.49	1
54	   1004.78	     26780	    102.06	1
55	   1015.33	     27316	    103.92	1
56	   1019.89	     27852	    101.93	1
57	   1024.45	     28120	    100.19	1
58	   1029.01	     28656	     99.29	1
59	   1033.57	     29192	     98.51	1
60	   1038.13	     29728	     97.82	1
61	   1042.69	     30264	     97.72	1
62	   1047.25	     30800	     97.63	1
63	   1051.81	     31336	     97.55	1
64	   1056.37	     31872	     98.10	1
65	   1060.93	     32408	     98.47	1
66	   1065.49	     32944	     98.91	1
67	   1070.05	     33480	     99.92	1
68	   1074.61	     33748	    100.68	1
69	   1079.17	     34284	    101.47	1
70	   1083.73	     34820	    102.66	1
71	   1088.29	     35356	    103.70	1
72	   1092.85	     35892	    104.61	1
73	   1097.41	     36428	    106.04	1
74	   1101.97	     36964	    107.16	1
75	   1106.53	     37500	    108.14	1
76	   1111.09	     38036	    109.62	1
77	   1115.65	     38572	    110.92	1
78	   1120.21	     38840	    112.05	1
79	   1124.77	     39376	    113.55	1
80	   1129.33	     39912	    114.98	1
81	   1133.89	     40448	    115.36	1
82	   1138.45	     40984	    116.31	1
83	   1143.01	     41520	    117.27	1
84	   1147.57	     42056	    117.99	1
85	   1152.13	     42592	    119.24	1
86	   1156.69	     43128	    120.21	1
87	   1161.25	     43664	    121.18	1
88	   1165.81	     44200	    122.53	1
89	   1170.37	     44736	    123.72	1
90	   1174.93	     45272	    124.75	1
91	   1179.49	     45808	    126.28	1
92	   1184.05	     46344	    127.62	1
93	   1188.61	     46880	    128.80	1
94	   1193.17	     47148	    130.45	1
95	   1197.73	     47684	    131.76	1
96	   1202.29	     48220	    133.04	1
97	   1206.85	     48756	    134.66	1
98	   1211.41	     49292	    136.08	1
99	   1215.97	     49828	    137.20	1
100	   1220.53	     50364	    138.80	1
101	   1225.09	     50900	    140.32	1
102	   1229.65	     51436	    141.53	1
103	   1234.21	     51972	    143.22	1
104	   1238.77	     52508	    144.69	1
105	   1243.33	     53044	    145.98	1
106	   1247.89	     53580	    147.60	1
107	   1252.45	     54116	    149.15	1
108	   1257.01	     54652	    150.51	1
109	   1261.57	     55188	    152.20	1
110	   1266.13	     55724	    153.80	1
111	   1270.69	     56260	    155.07	1
112	   1275.25	     56796	    156.81	1
113	   1279.81	     57332	    158.21	1
114	   1284.37	     57868	    159.56	1
115	   1288.93	     58404	    161.24	1
116	   1293.49	     58672	    162.71	1
117	   1298.05	     59208	    164.12	1
118	   1302.61	     59744	    165.86	1
119	   1307.17	     60280	    167.37	1
120	   1311.73	     60816	    168.70	1
121	   1316.29	     61352	    170.49	1
122	   1320.85	     61888	    171.93	1
123	   1325.41	     62424	    173.19	1
124	   1329.97	     62960	    174.79	1
125	   1334.53	     63496	    176.31	1
126	   1339.09	     64032	    177.65	1
127	   1343.65	     64568	    179.32	1
128	   1348.21	     65104	    180.90	1
129	   1352.77	     65640	    182.17	1
130	   1357.33	     66176	    183.90	1
131	   1361.89	     66712	    185.41	1
132	   1366.45	     67248	    186.73	1
133	   1371.01	     67784	    188.52	1
134	   1375.57	     68320	    190.08	1
135	   1380.13	     68856	    191.44	1
136	   1384.69	     69392	    193.14	1
137	   1389.25	     69928	    194.62	1
138	   1393.81	     70464	    195.92	1
139	   1398.37	     71000	    197.68	1
140	   1402.93	     71536	    199.09	1
141	   1407.49	     72072	    200.46	1
142	   1412.05	     72608	    202.27	1
143	   1416.61	     73144	    203.74	1
144	   1421.17	     73680	    205.15	1
145	   1425.73	     74216	    206.88	1
146	   1430.29	     74752	    208.39	1
147	   1434.85	     75020	    209.72	1
148	   1439.41	     75288	    211.50	1
149	   1443.97	     75824	    212.94	1
150	   1448.53	     76360	    214.20	1
151	   1453.09	     76896	    215.92	1
152	   1457.65	     77432	    217.43	1
153	   1462.21	     77700	    218.75	1
154	   1466.77	     78236	    220.41	1
155	   1471.33	     78772	    221.98	1
156	   1475.89	     79308	    223.24	1
157	   1480.45	     79844	    224.96	1
158	   1485.01	     80380	    226.59	1
159	   1489.57	     80916	    227.89	1
160	   1494.13	     81452	    229.65	1
161	   1498.69	     81988	    231.07	1
162	   1503.25	     82524	    232.44	1
163	   1507.81	     83060	    234.13	1
164	   1512.37	     83596	    235.62	1
165	   1516.93	     84132	    237.41	1
166	   1521.49	     84668	    239.11	1
167	   1526.05	     85204	    240.60	1
168	   1530.61	     85740	    242.40	1
169	   1535.17	     86276	    244.10	1
170	   1539.73	     86812	    245.46	1
171	   1544.29	     87348	    247.28	1
172	   1548.85	     87884	    248.87	1
173	   1553.41	     88420	    250.26	1
174	   1557.97	     88956	    251.35	1
