idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      1856	     92.58	1
3	    502.84	      2124	    101.88	1
4	    507.40	      2660	    100.15	1
5	    588.64	      3196	     98.38	1
6	    593.20	      3732	     97.46	1
7	    597.76	      3732	     96.52	1
8	    674.43	      4000	     95.21	1
9	    678.99	      4268	     94.56	1
10	    683.55	      4804	     93.99	1
11	    757.95	      5340	    102.24	1
12	    762.51	      5608	    100.46	1
13	    767.07	      5072	     99.03	1
14	    771.63	      5608	     98.27	1
15	    776.19	      6144	     97.61	1
16	    843.74	      6680	     96.16	1
17	    850.58	      6948	     95.14	1
18	    855.14	      7484	     94.25	1
19	    859.70	      7752	     93.47	1
20	    864.26	      8288	     93.41	1
21	    868.82	      8288	     93.23	1
22	    929.54	      8824	     92.33	1
23	    934.10	      9360	     92.16	1
24	    938.66	      9628	     91.64	1
25	    943.22	      9896	     91.19	1
26	    947.78	      9628	     91.29	1
27	    952.34	     10164	     91.50	1
28	    956.90	     10432	     91.56	1
29	    961.46	     10968	     91.74	1
30	   1013.05	     10700	     98.40	1
31	   1017.61	     11236	     97.10	1
32	   1022.17	     11772	     95.96	1
33	   1026.73	     12308	     94.97	1
34	   1031.29	     12844	     94.72	1
35	   1035.85	     13380	     93.88	1
36	   1040.41	     13916	     93.77	1
37	   1044.97	     14452	     93.55	1
38	   1049.53	     14720	     93.48	1
39	   1054.09	     14720	     94.05	1
40	   1098.85	     15256	     92.92	1
41	   1103.40	     15792	     92.55	1
42	   1107.96	     16328	     92.23	1
43	   1112.53	     16864	     91.95	1
44	   1117.09	     17400	     92.33	1
45	   1121.64	     17936	     92.67	1
46	   1126.20	     18472	     92.96	1
47	   1130.77	     19008	     93.71	1
48	   1135.33	     19276	     94.50	1
49	   1139.88	     19812	     95.06	1
50	   1144.44	     20080	     96.18	1
51	   1149.01	     20616	     97.28	1
52	   1153.57	     21152	     98.12	1
53	   1158.12	     21420	     98.86	1
54	   1182.36	     21956	    102.50	1
55	   1186.92	     22224	    100.69	1
56	   1191.48	     22760	     99.10	1
57	   1196.04	     23296	     98.34	1
58	   1200.60	     23832	     97.67	1
59	   1205.16	     24368	     97.09	1
60	   1209.72	     24368	     97.08	1
61	   1214.28	     24904	     97.07	1
62	   1218.84	     25172	     97.06	1
63	   1223.40	     25708	     97.68	1
64	   1227.96	     26244	     98.09	1
65	   1232.52	     26512	     98.58	1
66	   1237.08	     27048	     99.63	1
67	   1241.64	     27584	    100.43	1
68	   1246.20	     28120	    101.25	1
69	   1250.76	     28656	    101.84	1
70	   1255.32	     28656	    102.99	1
71	   1259.88	     29192	    103.86	1
72	   1264.44	     29460	    104.76	1
73	   1269.00	     29996	    106.04	1
74	   1273.56	     30532	    107.16	1
75	   1278.12	     31068	    105.76	1
76	   1282.68	     31604	    105.04	1
77	   1287.24	     32140	    104.54	1
78	   1291.80	     32676	    103.97	1
79	   1296.36	     33212	    104.10	1
80	   1300.92	     33748	    104.09	1
81	   1305.48	     34284	    104.20	1
82	   1310.04	     34820	    104.92	1
83	   1314.60	     35088	    105.43	1
84	   1319.16	     35624	    106.00	1
85	   1323.72	     35892	    106.38	1
86	   1328.28	     36428	    106.83	1
87	   1332.84	     36964	    107.73	1
88	   1337.40	     37232	    108.51	1
89	   1341.96	     37500	    109.20	1
90	   1346.52	     38036	    110.42	1
91	   1351.08	     38036	    111.50	1
92	   1355.64	     38572	    112.31	1
93	   1360.20	     39108	    113.64	1
94	   1364.76	     39376	    114.81	1
95	   1369.32	     39912	    115.84	1
96	   1373.88	     40448	    117.23	1
97	   1378.44	     40716	    118.58	1
98	   1383.00	     41252	    119.63	1
99	   1387.56	     41788	    120.68	1
100	   1392.12	     42324	    122.22	1
101	   1396.68	     42860	    123.44	1
102	   1401.24	     43396	    124.64	1
103	   1405.80	     43932	    126.18	1
104	   1410.36	     44200	    127.53	1
105	   1414.92	     44736	    128.59	1
106	   1419.48	     45272	    130.14	1
107	   1424.04	     45808	    131.62	1
108	   1428.60	     46344	    132.80	1
109	   1433.16	     46880	    134.45	1
110	   1437.72	     47416	    135.89	1
111	   1442.28	     47952	    137.15	1
112	   1446.84	     48488	    138.76	1
113	   1451.40	     49024	    140.29	1
114	   1455.96	     49560	    141.50	1
115	   1460.52	     50096	    143.19	1
116	   1465.08	     50632	    144.67	1
117	   1469.64	     51168	    145.96	1
118	   1474.20	     51704	    147.71	1
119	   1478.76	     52240	    149.12	1
120	   1483.32	     52776	    150.48	1
121	   1487.88	     53312	    151.55	1
122	   1492.44	     53848	    153.10	1
123	   1497.00	     54384	    154.47	1
124	   1501.56	     54652	    155.66	1
125	   1506.12	     55188	    156.83	1
126	   1510.68	     55724	    158.35	1
127	   1515.24	     56260	    159.68	1
128	   1519.80	     56796	    160.72	1
129	   1524.36	     57332	    161.75	1
130	   1528.92	     57600	    163.16	1
131	   1533.48	     58136	    164.39	1
132	   1538.04	     58672	    165.59	1
133	   1542.60	     59208	    167.14	1
134	   1547.16	     59744	    168.50	1
135	   1551.72	     60280	    169.69	1
136	   1556.28	     60816	    170.73	1
137	   1560.84	     61352	    172.13	1
138	   1565.40	     61888	    173.49	1
139	   1569.96	     62424	    174.56	1
140	   1574.52	     62960	    176.11	1
141	   1579.08	     63228	    177.47	1
142	   1583.64	     63764	    179.16	1
143	   1588.20	     64300	    180.77	1
144	   1592.76	     64568	    182.05	1
145	   1597.32	     65104	    183.79	1
146	   1601.88	     65640	    185.32	1
147	   1606.44	     65908	    186.65	1
148	   1611.00	     66444	    187.82	1
149	   1615.56	     66980	    189.47	1
150	   1620.12	     67516	    190.91	1
151	   1624.68	     68052	    192.05	1
152	   1629.24	     68588	    193.66	1
153	   1633.80	     69124	    195.08	1
154	   1638.36	     69660	    196.32	1
155	   1642.92	     70196	    197.91	1
156	   1647.48	     70732	    199.42	1
157	   1652.04	     71268	    200.74	1
158	   1656.60	     71804	    202.40	1
159	   1661.16	     72340	    203.97	1
160	   1665.72	     72608	    205.85	1
161	   1670.28	     73144	    207.50	1
162	   1674.84	     73680	    208.93	1
163	   1679.40	     74216	    210.82	1
164	   1683.96	     74484	    212.34	1
165	   1688.52	     75020	    213.67	1
166	   1693.08	     75556	    215.46	1
167	   1697.64	     75824	    217.03	1
168	   1702.20	     76360	    218.40	1
169	   1706.76	     76896	    220.10	1
170	   1711.32	     77432	    221.71	1
171	   1715.88	     77700	    223.00	1
172	   1720.44	     78236	    224.75	1
173	   1725.00	     78772	    226.28	1
