idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1052	     81.66	1
2	    421.61	      1052	     82.21	1
3	    507.40	      1588	     82.68	1
4	    590.92	      2124	     93.47	1
5	    595.48	      2660	     92.79	1
6	    676.71	      3196	     91.94	1
7	    681.27	      3196	     91.82	1
8	    685.83	      2660	     91.59	1
9	    762.51	      3196	     90.89	1
10	    769.35	      3464	     90.53	1
11	    773.91	      3732	     90.22	1
12	    848.30	      4000	     89.69	1
13	    855.14	      4536	     89.23	1
14	    859.70	      4804	     89.32	1
15	    931.82	      5072	     97.91	1
16	    936.38	      5072	     96.67	1
17	    940.94	      5608	     95.21	1
18	    945.50	      6144	     94.56	1
19	   1015.33	      6680	    102.24	1
20	   1019.89	      6948	    100.46	1
21	   1024.45	      7216	     98.90	1
22	   1029.01	      7752	     97.66	1
23	   1033.57	      8288	     97.08	1
24	   1038.13	      8556	     96.57	1
25	   1101.12	      9092	     95.25	1
26	   1105.68	      9628	     94.59	1
27	   1110.24	     10164	     94.14	1
28	   1114.81	     10700	     93.63	1
29	   1119.37	     10968	     93.80	1
30	   1123.92	     11236	     93.82	1
31	   1128.48	     11772	     93.97	1
32	   1133.05	     12308	     94.10	1
33	   1184.64	     12844	    100.59	1
34	   1189.20	     13380	     99.01	1
35	   1193.76	     13648	     97.64	1
36	   1198.32	     14184	     97.06	1
37	   1202.88	     14720	     96.42	1
38	   1207.44	     15256	     96.00	1
39	   1212.00	     15792	     96.12	1
40	   1216.56	     15256	     96.23	1
41	   1221.12	     15792	     96.45	1
42	   1225.68	     16060	     96.52	1
43	   1230.24	     16328	     97.21	1
44	   1234.80	     16864	     97.68	1
45	   1270.43	     17400	     96.22	1
46	   1274.99	     17668	     95.44	1
47	   1279.55	     18204	     94.76	1
48	   1284.11	     18740	     94.29	1
49	   1288.67	     19276	     94.38	1
50	   1293.23	     19812	     94.46	1
51	   1297.79	     20348	     94.53	1
52	   1302.35	     20884	     95.21	1
53	   1306.91	     21420	     95.68	1
54	   1311.47	     21688	     96.22	1
55	   1316.03	     21956	     96.69	1
56	   1320.59	     22492	     96.98	1
57	   1325.15	     22760	     97.86	1
58	   1329.71	     22760	     98.63	1
59	   1334.27	     23296	     99.30	1
60	   1338.83	     23832	     99.89	1
61	   1353.95	     24368	    102.28	1
62	   1358.51	     24636	    100.49	1
63	   1363.07	     25172	     99.06	1
64	   1367.63	     25708	     98.30	1
65	   1372.19	     26244	     97.64	1
66	   1376.75	     26780	     96.93	1
67	   1381.31	     27316	     96.94	1
68	   1385.87	     27316	     96.95	1
69	   1390.43	     27852	     96.95	1
70	   1394.99	     28388	     97.46	1
71	   1399.55	     28924	     98.03	1
72	   1404.11	     29460	     98.52	1
73	   1408.67	     29996	     99.46	1
74	   1413.23	     30532	    100.40	1
75	   1417.79	     31068	    101.10	1
76	   1422.35	     31604	    101.71	1
77	   1426.91	     32140	    102.75	1
78	   1431.47	     32676	    103.78	1
79	   1436.03	     33212	    104.68	1
80	   1440.59	     33748	    105.47	1
81	   1445.15	     34284	    106.79	1
82	   1449.71	     34820	    107.81	1
83	   1454.27	     35088	    108.84	1
84	   1458.83	     35624	    110.23	1
85	   1463.39	     35892	    110.20	1
86	   1467.95	     36428	    110.05	1
87	   1472.51	     36964	    109.92	1
88	   1477.07	     37232	    110.43	1
89	   1481.63	     37768	    110.88	1
90	   1486.19	     38304	    111.27	1
91	   1490.75	     38840	    112.11	1
92	   1495.31	     39376	    112.97	1
93	   1499.87	     39912	    113.60	1
94	   1504.43	     40448	    114.27	1
95	   1508.99	     40984	    115.36	1
96	   1513.55	     41520	    116.32	1
97	   1518.11	     42056	    117.78	1
98	   1522.67	     42592	    119.06	1
99	   1527.23	     43128	    120.17	1
100	   1531.79	     43664	    121.65	1
101	   1536.35	     44200	    122.95	1
102	   1540.91	     44736	    124.08	1
103	   1545.47	     45272	    125.69	1
104	   1550.03	     45808	    127.11	1
105	   1554.59	     46344	    128.34	1
106	   1559.15	     46880	    130.05	1
107	   1563.71	     47416	    131.42	1
108	   1568.27	     47952	    132.74	1
109	   1572.83	     48488	    134.40	1
110	   1577.39	     49024	    135.85	1
111	   1581.95	     49560	    136.99	1
112	   1586.51	     49828	    138.62	1
113	   1591.07	     50364	    140.17	1
114	   1595.63	     50632	    141.40	1
115	   1600.19	     50900	    143.10	1
116	   1604.75	     51436	    144.58	1
117	   1609.31	     51972	    145.89	1
118	   1613.87	     52508	    147.53	1
119	   1618.43	     53044	    149.08	1
120	   1622.99	     53580	    150.32	1
121	   1627.55	     54116	    151.53	1
122	   1632.11	     54652	    153.22	1
123	   1636.67	     55188	    154.56	1
124	   1641.23	     55188	    155.74	1
125	   1645.79	     55724	    157.28	1
126	   1650.35	     56260	    158.74	1
127	   1654.91	     56796	    159.90	1
128	   1659.47	     57332	    161.54	1
129	   1664.03	     57868	    163.09	1
130	   1668.59	     58404	    164.33	1
131	   1673.15	     58940	    166.04	1
132	   1677.71	     59476	    167.53	1
133	   1682.27	     59744	    168.84	1
134	   1686.83	     60280	    170.49	1
135	   1691.39	     60816	    172.05	1
136	   1695.95	     61352	    173.29	1
137	   1700.51	     61888	    175.01	1
138	   1705.07	     62424	    176.51	1
139	   1709.63	     62960	    177.82	1
140	   1714.19	     63496	    179.59	1
141	   1718.75	     64032	    181.02	1
142	   1723.31	     64568	    182.39	1
143	   1727.87	     65104	    184.09	1
144	   1732.43	     65640	    185.58	1
145	   1736.99	     66176	    186.88	1
146	   1741.55	     66444	    188.65	1
147	   1746.11	     66980	    190.19	1
148	   1750.67	     67516	    191.42	1
149	   1755.23	     68052	    193.12	1
150	   1759.79	     68588	    194.60	1
151	   1764.35	     69124	    195.90	1
152	   1768.91	     69660	    197.54	1
153	   1773.47	     69928	    199.09	1
154	   1778.03	     70464	    200.46	1
155	   1782.59	     71000	    202.15	1
156	   1787.15	     71268	    203.76	1
157	   1791.71	     71804	    205.66	1
158	   1796.27	     72340	    207.33	1
159	   1800.83	     72876	    208.79	1
160	   1805.39	     73412	    210.06	1
161	   1809.95	     73948	    211.68	1
162	   1814.51	     74216	    213.10	1
163	   1819.07	     74752	    214.46	1
164	   1823.63	     75020	    215.53	1
165	   1828.19	     75556	    217.09	1
166	   1832.75	     76092	    218.45	1
167	   1837.31	     76628	    219.64	1
168	   1841.87	     77164	    221.19	1
169	   1846.43	     77700	    222.66	1
170	   1850.99	     78236	    223.83	1
171	   1855.55	     78772	    225.48	1
172	   1860.11	     79308	    227.04	1
173	   1864.67	     79844	    228.29	1
174	   1869.23	     80380	    230.00	1
175	   1873.79	     80916	    231.38	1
176	   1878.35	     81452	    232.70	1
177	   1882.91	     81988	    233.74	1
178	   1887.47	     82524	    235.27	1
179	   1892.03	     83060	    236.74	1
180	   1896.59	     83596	    238.52	1
181	   1901.15	     84132	    240.08	1
182	   1905.71	     84668	    241.45	1
183	   1910.27	     85204	    243.26	1
184	   1914.83	     85740	    244.73	1
185	   1919.39	     86276	    246.01	1
186	   1923.95	     86812	    247.64	1
187	   1928.51	     87080	    249.18	1
188	   1933.07	     87616	    250.54	1
189	   1937.63	     88152	    252.22	1
190	   1942.19	     88688	    253.82	1
191	   1946.75	     89224	    255.09	1
192	   1951.31	     89760	    256.33	1
193	   1955.87	     90296	    257.91	1
194	   1960.43	     90564	    259.30	1
