idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      1856	     92.58	1
3	    502.84	      2392	    101.88	1
4	    507.40	      2928	    100.15	1
5	    588.64	      3464	     98.38	1
6	    593.20	      4000	     97.46	1
7	    597.76	      4000	     96.52	1
8	    674.43	      4536	     95.21	1
9	    678.99	      4268	     94.56	1
10	    683.55	      4804	     93.99	1
11	    688.11	      5340	     93.61	1
12	    760.23	      5340	     92.66	1
13	    764.79	      4804	     91.83	1
14	    769.35	      5340	     91.73	1
15	    773.91	      5876	     91.51	1
16	    778.47	      6412	     91.32	1
17	    848.30	      6412	     90.91	1
18	    852.86	      6412	     90.54	1
19	    857.42	      6680	     90.22	1
20	    861.98	      6680	     90.45	1
21	    866.54	      7216	     90.77	1
22	    871.10	      7752	     91.05	1
23	    934.10	      8020	     90.41	1
24	    938.66	      7752	     89.86	1
25	    943.22	      7752	     89.38	1
26	    947.78	      8288	     88.96	1
27	    952.34	      8556	     89.21	1
28	    956.90	      9092	     89.31	1
29	    961.46	      9628	     90.02	1
30	   1017.61	     10164	     97.02	1
31	   1022.17	     10700	     95.89	1
32	   1026.73	     10968	     94.91	1
33	   1031.29	     11504	     94.04	1
34	   1035.85	     12040	     93.29	1
35	   1040.41	     12308	     92.63	1
36	   1044.97	     12844	     92.55	1
37	   1049.53	     13380	     92.60	1
38	   1054.09	     13916	     92.65	1
39	   1101.12	     14452	     98.57	1
40	   1105.68	     14988	     97.25	1
41	   1110.24	     15256	     96.09	1
42	   1114.81	     15792	     95.58	1
43	   1119.37	     16328	     95.26	1
44	   1123.92	     16864	     94.85	1
45	   1128.48	     17400	     95.12	1
46	   1133.05	     17936	     95.48	1
47	   1137.61	     18472	     95.67	1
48	   1142.16	     19008	     95.96	1
49	   1146.72	     19544	     96.72	1
50	   1151.29	     19812	     97.38	1
51	   1155.85	     20348	     97.83	1
52	   1160.40	     20884	     98.85	1
53	   1186.92	     21152	     97.12	1
54	   1191.48	     21152	     96.23	1
55	   1196.04	     21152	     95.58	1
56	   1200.60	     21688	     94.88	1
57	   1205.16	     21956	     94.39	1
58	   1209.72	     22492	     94.47	1
59	   1214.28	     22760	     94.54	1
60	   1218.84	     23028	     94.59	1
61	   1223.40	     23028	     95.27	1
62	   1227.96	     23564	     95.74	1
63	   1232.52	     23832	     96.14	1
64	   1237.08	     24100	     97.13	1
65	   1241.64	     24636	     97.98	1
66	   1246.20	     24904	     98.74	1
67	   1250.76	     25440	     99.89	1
68	   1255.32	     25708	    101.03	1
69	   1259.88	     25976	    101.90	1
70	   1264.44	     26244	    103.29	1
71	   1269.00	     26780	    104.50	1
72	   1273.56	     27048	    105.57	1
73	   1278.12	     27584	    103.87	1
74	   1282.68	     28120	    102.26	1
75	   1287.24	     28656	    100.85	1
76	   1291.80	     28924	    100.12	1
77	   1296.36	     29460	     99.61	1
78	   1300.92	     29996	     99.03	1
79	   1305.48	     30532	     99.15	1
80	   1310.04	     30800	     99.38	1
81	   1314.60	     31336	     99.46	1
82	   1319.16	     31872	     99.65	1
83	   1323.72	     32408	     99.70	1
84	   1328.28	     32944	    100.36	1
85	   1332.84	     32944	    100.94	1
86	   1337.40	     33480	    101.45	1
87	   1341.96	     34016	    101.77	1
88	   1346.52	     34552	    102.67	1
89	   1351.08	     35088	    103.59	1
90	   1355.64	     35624	    104.26	1
91	   1360.20	     36160	    105.48	1
92	   1364.76	     36696	    106.55	1
93	   1369.32	     36964	    107.48	1
94	   1373.88	     37232	    108.29	1
95	   1378.44	     37768	    109.00	1
96	   1383.00	     38304	    110.13	1
97	   1387.56	     38572	    111.24	1
98	   1392.12	     38840	    112.21	1
99	   1396.68	     39376	    113.56	1
100	   1401.24	     39912	    114.74	1
101	   1405.80	     40180	    115.77	1
102	   1410.36	     40716	    117.30	1
103	   1414.92	     41252	    118.51	1
104	   1419.48	     41788	    119.70	1
105	   1424.04	     42056	    121.36	1
106	   1428.60	     42592	    122.69	1
107	   1433.16	     43128	    123.98	1
108	   1437.72	     43664	    125.61	1
109	   1442.28	     44200	    127.03	1
110	   1446.84	     44736	    128.15	1
111	   1451.40	     45272	    129.26	1
112	   1455.96	     45808	    130.72	1
113	   1460.52	     46076	    132.01	1
114	   1465.08	     46612	    133.26	1
115	   1469.64	     47148	    134.85	1
116	   1474.20	     47684	    136.25	1
117	   1478.76	     48220	    137.46	1
118	   1483.32	     48488	    138.53	1
119	   1487.88	     49024	    139.96	1
120	   1492.44	     49560	    141.34	1
121	   1497.00	     50096	    142.43	1
122	   1501.56	     50632	    144.00	1
123	   1506.12	     51168	    145.37	1
124	   1510.68	     51704	    147.08	1
125	   1515.24	     52240	    148.69	1
126	   1519.80	     52508	    149.98	1
127	   1524.36	     53044	    151.73	1
128	   1528.92	     53044	    153.27	1
129	   1533.48	     53580	    154.61	1
130	   1538.04	     54116	    155.91	1
131	   1542.60	     54652	    157.54	1
132	   1547.16	     55188	    158.97	1
133	   1551.72	     55724	    160.23	1
134	   1556.28	     56260	    161.32	1
135	   1560.84	     56796	    162.78	1
136	   1565.40	     57332	    164.06	1
137	   1569.96	     57868	    165.18	1
138	   1574.52	     58136	    166.78	1
139	   1579.08	     58672	    168.18	1
140	   1583.64	     59208	    169.41	1
141	   1588.20	     59744	    170.48	1
142	   1592.76	     60012	    171.92	1
143	   1597.32	     60280	    173.31	1
144	   1601.88	     60816	    174.39	1
145	   1606.44	     61352	    175.97	1
146	   1611.00	     61888	    177.22	1
147	   1615.56	     62424	    178.45	1
148	   1620.12	     62960	    180.14	1
149	   1624.68	     63496	    181.50	1
150	   1629.24	     64032	    182.81	1
151	   1633.80	     64300	    184.46	1
152	   1638.36	     64836	    185.90	1
153	   1642.92	     65372	    187.16	1
154	   1647.48	     65908	    188.89	1
155	   1652.04	     66176	    190.41	1
156	   1656.60	     66712	    191.73	1
157	   1661.16	     67248	    193.51	1
158	   1665.72	     67516	    194.95	1
159	   1670.28	     68052	    196.21	1
160	   1674.84	     68588	    197.81	1
161	   1679.40	     69124	    199.33	1
162	   1683.96	     69660	    200.54	1
163	   1688.52	     70196	    202.22	1
164	   1693.08	     70732	    203.82	1
165	   1697.64	     71268	    205.09	1
166	   1702.20	     71804	    206.83	1
167	   1706.76	     72072	    208.35	1
168	   1711.32	     72608	    209.68	1
169	   1715.88	     72876	    211.35	1
170	   1720.44	     73412	    212.93	1
171	   1725.00	     73948	    214.19	1
172	   1729.56	     74484	    215.91	1
173	   1734.12	     75020	    217.42	1
