idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      1588	     92.58	1
3	    502.84	      1856	    101.88	1
4	    586.36	      2392	    110.02	1
5	    590.92	      2928	    107.27	1
6	    672.15	      3464	    104.61	1
7	    676.71	      4000	    102.78	1
8	    681.27	      4536	    101.31	1
9	    757.95	      4804	     99.27	1
10	    762.51	      5340	     98.11	1
11	    767.07	      5608	     97.22	1
12	    771.63	      6144	     96.32	1
13	    841.46	      6680	    104.28	1
14	    846.02	      7216	    102.37	1
15	    850.58	      7752	    100.57	1
16	    855.14	      8288	     99.00	1
17	    859.70	      8824	     98.13	1
18	    864.26	      9360	     97.49	1
19	    927.26	      9896	     96.05	1
20	    931.82	     10432	     95.29	1
21	    936.38	     10700	     94.63	1
22	    940.94	     11236	     94.55	1
23	    945.50	     11772	     94.61	1
24	    950.06	     12308	     94.66	1
25	    954.62	     12844	     95.20	1
26	    959.18	     13380	     95.80	1
27	    963.74	     13916	     96.20	1
28	   1010.77	     14452	    102.42	1
29	   1015.33	     14988	    100.62	1
30	   1019.89	     15524	     99.04	1
31	   1024.45	     16060	     97.66	1
32	   1029.01	     16596	     97.08	1
33	   1033.57	     17132	     96.57	1
34	   1038.13	     17668	     96.12	1
35	   1042.69	     18204	     96.23	1
36	   1047.25	     18740	     96.33	1
37	   1051.81	     19276	     96.41	1
38	   1056.37	     19812	     97.11	1
39	   1060.93	     20348	     97.60	1
40	   1065.49	     20884	     98.15	1
41	   1070.05	     21420	     99.25	1
42	   1096.57	     21688	     97.60	1
43	   1101.12	     22224	     96.77	1
44	   1105.68	     21688	     95.93	1
45	   1110.24	     22224	     95.31	1
46	   1114.81	     22760	     95.27	1
47	   1119.37	     23296	     95.24	1
48	   1123.92	     23832	     95.08	1
49	   1128.48	     24368	     95.57	1
50	   1133.05	     24904	     96.13	1
51	   1137.61	     25440	     96.48	1
52	   1142.16	     25976	     97.42	1
53	   1146.72	     26512	     98.25	1
54	   1151.29	     27048	     98.97	1
55	   1155.85	     27584	    100.09	1
56	   1160.40	     28120	    101.21	1
57	   1164.96	     28656	    102.06	1
58	   1169.53	     29192	    103.42	1
59	   1174.09	     29728	    104.75	1
60	   1178.64	     30264	    105.78	1
61	   1183.20	     30800	    107.31	1
62	   1187.77	     31336	    108.52	1
63	   1192.33	     31872	    106.95	1
64	   1196.88	     32408	    106.08	1
65	   1201.44	     32944	    104.82	1
66	   1206.01	     33480	    104.34	1
67	   1210.57	     34016	    103.80	1
68	   1215.12	     34552	    103.45	1
69	   1219.68	     35088	    103.64	1
70	   1224.24	     35088	    103.81	1
71	   1228.81	     35624	    103.96	1
72	   1233.37	     36160	    104.72	1
73	   1237.92	     36696	    105.25	1
74	   1242.48	     37232	    105.72	1
75	   1247.05	     37768	    106.76	1
76	   1251.61	     38304	    107.66	1
77	   1256.16	     38840	    108.45	1
78	   1260.72	     39376	    109.65	1
79	   1265.29	     39912	    110.82	1
80	   1269.85	     40448	    111.71	1
81	   1274.40	     40984	    113.12	1
82	   1278.96	     41520	    114.36	1
83	   1283.53	     42056	    115.44	1
84	   1288.09	     42324	    117.01	1
85	   1292.64	     42860	    118.38	1
86	   1297.20	     43396	    119.58	1
87	   1301.77	     43932	    121.14	1
88	   1306.33	     44468	    122.50	1
89	   1310.88	     45004	    123.68	1
90	   1315.44	     45272	    125.35	1
91	   1320.01	     45540	    126.80	1
92	   1324.57	     46076	    128.08	1
93	   1329.12	     46612	    129.82	1
94	   1333.68	     47148	    131.22	1
95	   1338.24	     47684	    132.56	1
96	   1342.81	     48220	    134.24	1
97	   1347.37	     48756	    135.71	1
98	   1351.92	     49292	    136.87	1
99	   1356.48	     49828	    138.51	1
100	   1361.05	     50096	    140.07	1
101	   1365.61	     50632	    141.32	1
102	   1370.16	     51168	    143.03	1
103	   1374.72	     51704	    144.52	1
104	   1379.29	     52240	    145.83	1
105	   1383.85	     52776	    147.48	1
106	   1388.40	     53312	    149.04	1
107	   1392.96	     53848	    150.29	1
108	   1397.53	     54384	    152.00	1
109	   1402.09	     54920	    153.63	1
110	   1406.64	     55456	    154.92	1
111	   1411.20	     55992	    156.68	1
112	   1415.77	     56528	    158.10	1
113	   1420.33	     57064	    159.46	1
114	   1424.88	     57600	    161.15	1
115	   1429.44	     58136	    162.63	1
116	   1434.01	     58672	    164.05	1
117	   1438.57	     59208	    165.80	1
118	   1443.12	     59744	    167.32	1
119	   1447.68	     60280	    168.66	1
120	   1452.24	     60816	    170.45	1
121	   1456.81	     61352	    171.89	1
122	   1461.37	     61888	    173.28	1
123	   1465.92	     62424	    175.00	1
124	   1470.48	     62960	    176.50	1
125	   1475.05	     63496	    177.81	1
126	   1479.61	     64032	    179.46	1
127	   1484.16	     64568	    181.03	1
128	   1488.72	     65104	    182.27	1
129	   1493.29	     65640	    183.99	1
130	   1497.85	     66176	    185.49	1
131	   1502.40	     66712	    186.80	1
132	   1506.96	     67248	    188.45	1
133	   1511.53	     67784	    190.02	1
134	   1516.09	     68320	    191.39	1
135	   1520.64	     68856	    192.47	1
136	   1525.20	     69392	    194.04	1
137	   1529.77	     69928	    195.41	1
138	   1534.33	     70464	    196.60	1
139	   1538.88	     71000	    198.16	1
140	   1543.44	     71536	    199.63	1
141	   1548.01	     72072	    200.93	1
142	   1552.57	     72608	    202.56	1
143	   1557.12	     73144	    204.12	1
144	   1561.68	     73680	    205.35	1
145	   1566.24	     74216	    207.06	1
146	   1570.81	     74752	    208.55	1
147	   1575.37	     75288	    209.86	1
148	   1579.92	     75824	    211.50	1
149	   1584.48	     76360	    212.94	1
150	   1589.05	     76896	    214.32	1
151	   1593.61	     77432	    216.03	1
152	   1598.16	     77968	    217.53	1
153	   1602.72	     78504	    218.84	1
154	   1607.29	     79040	    220.61	1
155	   1611.85	     79576	    222.03	1
156	   1616.40	     80112	    223.40	1
157	   1620.96	     80648	    225.10	1
158	   1625.53	     81184	    226.59	1
159	   1630.09	     81720	    228.01	1
160	   1634.64	     82256	    229.76	1
161	   1639.20	     82792	    231.29	1
162	   1643.77	     83328	    232.51	1
163	   1648.33	     83864	    234.19	1
164	   1652.88	     84400	    235.67	1
165	   1657.44	     84936	    236.96	1
166	   1662.01	     85472	    238.72	1
167	   1666.57	     86008	    240.25	1
168	   1671.12	     86544	    241.59	1
169	   1675.68	     87080	    243.27	1
170	   1680.24	     87616	    244.86	1
171	   1684.81	     88152	    246.13	1
172	   1689.37	     88688	    247.86	1
173	   1693.92	     89224	    249.25	1
