idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      1856	     92.58	1
3	    502.84	      2392	    101.88	1
4	    507.40	      2928	    100.15	1
5	    588.64	      3464	     98.38	1
6	    593.20	      4000	     97.46	1
7	    597.76	      4268	     96.52	1
8	    674.43	      4000	     95.21	1
9	    678.99	      4536	     94.56	1
10	    683.55	      5072	     93.99	1
11	    757.95	      4804	    102.24	1
12	    762.51	      5340	    100.46	1
13	    767.07	      5876	     99.03	1
14	    771.63	      6144	     98.27	1
15	    841.46	      6680	    105.74	1
16	    846.02	      6680	    103.65	1
17	    850.58	      7216	    101.69	1
18	    855.14	      7752	    100.60	1
19	    859.70	      8020	     99.53	1
20	    864.26	      8556	     98.71	1
21	    927.26	      8824	     97.12	1
22	    931.82	      8288	     95.61	1
23	    936.38	      8556	     94.91	1
24	    940.94	      8556	     94.29	1
25	    945.50	      9092	     94.38	1
26	    950.06	      9628	     94.46	1
27	    954.62	     10164	     94.53	1
28	    959.18	     10432	     94.59	1
29	   1010.77	     10968	    101.01	1
30	   1017.61	     11236	     99.14	1
31	   1022.17	     11772	     97.49	1
32	   1026.73	     12308	     96.06	1
33	   1031.29	     12308	     95.42	1
34	   1035.85	     12844	     94.75	1
35	   1040.41	     13380	     94.15	1
36	   1044.97	     13380	     94.13	1
37	   1049.53	     13112	     94.24	1
38	   1054.09	     13112	     94.34	1
39	   1094.29	     13380	     99.42	1
40	   1101.12	     13648	     98.37	1
41	   1105.68	     14184	     97.07	1
42	   1110.24	     14452	     95.94	1
43	   1114.81	     14988	     95.44	1
44	   1119.37	     15524	     95.14	1
45	   1123.92	     16060	     94.75	1
46	   1128.48	     16596	     94.53	1
47	   1133.05	     16864	     94.96	1
48	   1137.61	     17132	     95.22	1
49	   1142.16	     17132	     95.56	1
50	   1146.72	     17668	     95.74	1
51	   1177.80	     18204	     99.15	1
52	   1182.36	     18740	     97.76	1
53	   1186.92	     19276	     96.16	1
54	   1191.48	     19812	     95.39	1
55	   1196.04	     19812	     94.84	1
56	   1200.60	     20348	     94.24	1
57	   1205.16	     20884	     94.33	1
58	   1209.72	     21420	     94.42	1
59	   1214.28	     21420	     94.49	1
60	   1218.84	     21956	     95.05	1
61	   1223.40	     22492	     95.67	1
62	   1227.96	     23028	     96.09	1
63	   1232.52	     23296	     96.45	1
64	   1237.08	     23832	     97.39	1
65	   1241.64	     24368	     98.22	1
66	   1246.20	     24904	     98.94	1
67	   1250.76	     24904	     99.58	1
68	   1261.31	     24904	    101.50	1
69	   1265.87	     25172	     99.81	1
70	   1270.43	     25708	     98.34	1
71	   1274.99	     26244	     97.55	1
72	   1279.55	     26512	     96.98	1
73	   1284.11	     26780	     96.48	1
74	   1288.67	     27048	     95.92	1
75	   1293.23	     27584	     96.06	1
76	   1297.79	     28120	     96.17	1
77	   1302.35	     28656	     96.28	1
78	   1306.91	     28924	     96.87	1
79	   1311.47	     29460	     97.51	1
80	   1316.03	     29728	     98.07	1
81	   1320.59	     30264	     98.56	1
82	   1325.15	     30800	     99.62	1
83	   1329.71	     30532	    100.41	1
84	   1334.27	     31068	    101.24	1
85	   1338.83	     31336	    102.46	1
86	   1343.39	     31068	    103.53	1
87	   1347.95	     31604	    104.33	1
88	   1352.51	     32140	    105.67	1
89	   1357.07	     32676	    106.96	1
90	   1361.63	     33212	    107.96	1
91	   1366.19	     33212	    108.97	1
92	   1370.75	     33748	    108.97	1
93	   1375.31	     34016	    109.10	1
94	   1379.87	     34552	    109.71	1
95	   1384.43	     35088	    110.25	1
96	   1388.99	     35624	    110.72	1
97	   1393.55	     36160	    111.75	1
98	   1398.11	     36160	    112.66	1
99	   1402.67	     36696	    113.33	1
100	   1407.23	     36964	    114.04	1
101	   1411.79	     37500	    115.16	1
102	   1416.35	     38036	    116.14	1
103	   1420.91	     38572	    116.99	1
104	   1425.47	     39108	    118.37	1
105	   1430.03	     39644	    119.57	1
106	   1434.59	     40180	    120.63	1
107	   1439.15	     40716	    122.17	1
108	   1443.71	     41252	    123.40	1
109	   1448.27	     41788	    124.48	1
110	   1452.83	     42324	    125.42	1
111	   1457.39	     42592	    126.86	1
112	   1461.95	     43128	    128.01	1
113	   1466.51	     43664	    129.13	1
114	   1471.07	     43932	    130.11	1
115	   1475.63	     44468	    130.97	1
116	   1480.19	     45004	    131.73	1
117	   1484.75	     45540	    132.89	1
118	   1489.31	     45808	    134.03	1
119	   1493.87	     46344	    134.90	1
120	   1498.43	     46880	    136.28	1
121	   1502.99	     47416	    137.38	1
122	   1507.55	     47952	    138.45	1
123	   1512.11	     48488	    139.40	1
124	   1516.67	     49024	    140.72	1
125	   1521.23	     49560	    142.01	1
126	   1525.79	     50096	    143.00	1
127	   1530.35	     50632	    144.00	1
128	   1534.91	     51168	    145.38	1
129	   1539.47	     51704	    146.58	1
130	   1544.03	     52240	    148.26	1
131	   1548.59	     52776	    149.73	1
132	   1553.15	     53312	    151.01	1
133	   1557.71	     53848	    152.01	1
134	   1562.27	     54384	    153.51	1
135	   1566.83	     54920	    154.82	1
136	   1571.39	     55456	    155.97	1
137	   1575.95	     55724	    156.97	1
138	   1580.51	     56260	    158.47	1
139	   1585.07	     56796	    159.79	1
140	   1589.63	     57332	    160.94	1
141	   1594.19	     57868	    162.57	1
142	   1598.75	     58136	    163.88	1
143	   1603.31	     58672	    165.02	1
144	   1607.87	     59208	    166.51	1
145	   1612.43	     59744	    167.95	1
146	   1616.99	     60280	    169.08	1
147	   1621.55	     60548	    170.70	1
148	   1626.11	     61084	    172.23	1
149	   1630.67	     61620	    173.46	1
150	   1635.23	     62156	    175.15	1
151	   1639.79	     62692	    176.63	1
152	   1644.35	     63228	    177.93	1
153	   1648.91	     63764	    179.56	1
154	   1653.47	     64300	    181.12	1
155	   1658.03	     64836	    182.47	1
156	   1662.59	     65372	    184.17	1
157	   1667.15	     65908	    185.65	1
158	   1671.71	     66444	    186.94	1
159	   1676.27	     66980	    188.70	1
160	   1680.83	     67516	    190.11	1
161	   1685.39	     67516	    191.47	1
162	   1689.95	     68052	    192.54	1
163	   1694.51	     68588	    194.09	1
164	   1699.07	     69124	    195.58	1
165	   1703.63	     69660	    196.76	1
166	   1708.19	     70196	    198.41	1
167	   1712.75	     70732	    199.86	1
168	   1717.31	     71268	    201.13	1
169	   1721.87	     71804	    202.74	1
170	   1726.43	     72340	    204.15	1
171	   1730.99	     72876	    205.88	1
172	   1735.55	     73412	    207.52	1
173	   1740.11	     73948	    208.95	1
