idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      3196	     91.26	1
5	    509.68	      3732	     91.10	1
6	    514.24	      4268	     91.09	1
7	    590.92	      4536	     90.33	1
8	    595.48	      5072	     90.28	1
9	    600.04	      5608	     90.38	1
10	    604.60	      6144	     90.33	1
11	    676.71	      6680	     89.79	1
12	    681.27	      7216	     89.94	1
13	    685.83	      7752	     89.95	1
14	    690.39	      8288	     89.95	1
15	    694.95	      8824	     90.46	1
16	    699.51	      9092	     91.03	1
17	    762.51	      9628	     90.40	1
18	    767.07	     10164	     90.47	1
19	    771.63	     10700	     90.41	1
20	    776.19	     11236	     90.99	1
21	    780.75	     11772	     91.49	1
22	    785.31	     11772	     91.93	1
23	    789.87	     12308	     92.81	1
24	    794.43	     12844	     93.71	1
25	    798.99	     13112	     94.37	1
26	    848.30	     13648	     93.33	1
27	    852.86	     14184	     92.91	1
28	    857.42	     14720	     92.55	1
29	    861.98	     15256	     92.23	1
30	    866.54	     15792	     92.57	1
31	    871.10	     16328	     92.88	1
32	    875.66	     16864	     93.14	1
33	    880.22	     17132	     93.37	1
34	    884.78	     17668	     94.08	1
35	    889.34	     18204	     94.82	1
36	    893.90	     18740	     95.34	1
37	    898.46	     19008	     96.42	1
38	    903.02	     19544	     97.50	1
39	    934.10	     19812	     96.06	1
40	    938.66	     20348	     95.30	1
41	    943.22	     20884	     94.76	1
42	    947.78	     21420	     94.17	1
43	    952.34	     21956	     94.27	1
44	    956.90	     22492	     94.36	1
45	    961.46	     23028	     94.44	1
46	    966.02	     23564	     95.14	1
47	    970.58	     24100	     95.62	1
48	    975.14	     24636	     96.17	1
49	    979.70	     25172	     97.15	1
50	    984.26	     25440	     98.00	1
51	    988.82	     25708	     98.75	1
52	    993.38	     26244	    100.03	1
53	    997.94	     26512	    101.03	1
54	   1002.50	     27048	    102.03	1
55	   1007.06	     27584	    102.90	1
56	   1011.62	     28120	    104.16	1
57	   1016.18	     28656	    105.27	1
58	   1020.74	     29192	    102.86	1
59	   1025.30	     29728	    101.38	1
60	   1029.86	     30264	    100.08	1
61	   1034.42	     30800	     98.94	1
62	   1038.98	     31336	     98.45	1
63	   1043.54	     31872	     98.14	1
64	   1048.10	     32408	     97.88	1
65	   1052.66	     32944	     98.14	1
66	   1057.22	     33480	     98.50	1
67	   1061.78	     34016	     98.69	1
68	   1066.34	     34552	     99.47	1
69	   1070.90	     35088	    100.04	1
70	   1075.46	     35356	    100.66	1
71	   1080.02	     35892	    101.83	1
72	   1084.58	     36428	    102.72	1
73	   1089.14	     36964	    103.63	1
74	   1093.70	     37500	    104.93	1
75	   1098.26	     38036	    106.06	1
76	   1102.82	     38572	    107.06	1
77	   1107.38	     39108	    107.92	1
78	   1111.94	     39644	    109.18	1
79	   1116.50	     40180	    110.41	1
80	   1121.06	     40716	    111.48	1
81	   1125.62	     41252	    112.92	1
82	   1130.18	     41788	    114.18	1
83	   1134.74	     42324	    115.28	1
84	   1139.30	     42592	    116.87	1
85	   1143.86	     43128	    118.14	1
86	   1148.42	     43664	    119.37	1
87	   1152.98	     44200	    120.95	1
88	   1157.54	     44736	    122.33	1
89	   1162.10	     45272	    123.67	1
90	   1166.66	     45808	    125.33	1
91	   1171.22	     46344	    126.79	1
92	   1175.78	     46880	    128.07	1
93	   1180.34	     47416	    129.81	1
94	   1184.90	     47952	    131.21	1
95	   1189.46	     48488	    132.43	1
96	   1194.02	     49024	    134.13	1
97	   1198.58	     49292	    135.61	1
98	   1203.14	     49828	    136.91	1
99	   1207.70	     50364	    138.55	1
100	   1212.26	     50900	    140.10	1
101	   1216.82	     51436	    141.34	1
102	   1221.38	     51972	    143.05	1
103	   1225.94	     52508	    144.54	1
104	   1230.50	     53044	    145.85	1
105	   1235.06	     53580	    147.62	1
106	   1239.62	     54116	    149.04	1
107	   1244.18	     54652	    150.41	1
108	   1248.74	     55188	    152.11	1
109	   1253.30	     55724	    153.59	1
110	   1257.86	     56260	    154.90	1
111	   1262.42	     56796	    156.66	1
112	   1266.98	     57332	    158.08	1
113	   1271.54	     57868	    159.44	1
114	   1276.10	     58404	    161.26	1
115	   1280.66	     58940	    162.73	1
116	   1285.22	     59476	    164.14	1
117	   1289.78	     60012	    165.87	1
118	   1294.34	     60548	    167.39	1
119	   1298.90	     60816	    168.59	1
120	   1303.46	     61352	    170.26	1
121	   1308.02	     61888	    171.86	1
122	   1312.58	     62424	    173.12	1
123	   1317.14	     62960	    174.86	1
124	   1321.70	     63496	    176.38	1
125	   1326.26	     64032	    177.70	1
126	   1330.82	     64568	    179.37	1
127	   1335.38	     65104	    180.94	1
128	   1339.94	     65640	    182.20	1
129	   1344.50	     66176	    183.93	1
130	   1349.06	     66712	    185.56	1
131	   1353.62	     67248	    186.87	1
132	   1358.18	     67784	    188.63	1
133	   1362.74	     68320	    190.05	1
134	   1367.30	     68856	    191.42	1
135	   1371.86	     69392	    193.12	1
136	   1376.42	     69928	    194.60	1
137	   1380.98	     70464	    195.90	1
138	   1385.54	     71000	    197.66	1
139	   1390.10	     71536	    199.21	1
140	   1394.66	     72072	    200.56	1
141	   1399.22	     72608	    202.36	1
142	   1403.78	     73144	    203.82	1
143	   1408.34	     73680	    205.71	1
144	   1412.90	     74216	    207.25	1
145	   1417.46	     74752	    208.72	1
146	   1422.02	     75288	    210.00	1
147	   1426.58	     75824	    211.63	1
148	   1431.14	     76360	    213.18	1
149	   1435.70	     76896	    214.40	1
150	   1440.26	     77432	    216.10	1
151	   1444.82	     77968	    217.59	1
152	   1449.38	     78504	    218.89	1
153	   1453.94	     79040	    220.53	1
154	   1458.50	     79308	    222.09	1
155	   1463.06	     79844	    223.45	1
156	   1467.62	     80380	    225.15	1
157	   1472.18	     80916	    226.63	1
158	   1476.74	     81452	    227.92	1
159	   1481.30	     81988	    229.68	1
160	   1485.86	     82524	    231.10	1
161	   1490.42	     83060	    232.46	1
162	   1494.98	     83596	    234.15	1
163	   1499.54	     84132	    235.63	1
164	   1504.10	     84668	    237.55	1
165	   1508.66	     85204	    239.24	1
166	   1513.22	     85740	    240.71	1
167	   1517.78	     86276	    242.49	1
168	   1522.34	     86812	    244.18	1
169	   1526.90	     87348	    245.53	1
170	   1531.46	     87884	    247.34	1
171	   1536.02	     88420	    248.92	1
172	   1540.58	     88956	    250.31	1
173	   1545.14	     89492	    252.15	1
174	   1549.70	     90028	    253.63	1
