idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      3196	     91.26	1
5	    509.68	      3732	     91.10	1
6	    514.24	      4268	     91.09	1
7	    590.92	      4536	     90.33	1
8	    595.48	      5072	     90.28	1
9	    600.04	      5608	     90.38	1
10	    604.60	      6144	     90.33	1
11	    676.71	      6680	     89.79	1
12	    681.27	      7216	     89.94	1
13	    685.83	      7752	     89.95	1
14	    690.39	      8020	     89.95	1
15	    694.95	      8556	     90.46	1
16	    699.51	      9092	     91.03	1
17	    762.51	      9628	     90.40	1
18	    767.07	     10164	     90.47	1
19	    771.63	     10700	     90.41	1
20	    776.19	     10968	     90.99	1
21	    780.75	     11504	     91.49	1
22	    785.31	     12040	     91.93	1
23	    789.87	     12576	     92.31	1
24	    794.43	     13112	     93.27	1
25	    798.99	     13648	     93.99	1
26	    848.30	     14184	     92.99	1
27	    852.86	     14720	     92.62	1
28	    857.42	     15256	     92.29	1
29	    861.98	     15792	     92.00	1
30	    866.54	     16328	     92.38	1
31	    871.10	     16864	     92.70	1
32	    875.66	     17132	     92.99	1
33	    880.22	     17668	     93.87	1
34	    884.78	     18204	     94.51	1
35	    889.34	     18740	     95.20	1
36	    893.90	     19276	     96.30	1
37	    898.46	     19812	     97.26	1
38	    903.02	     20348	     98.23	1
39	    931.82	     20884	    102.57	1
40	    936.38	     21420	    100.75	1
41	    940.94	     21956	     99.16	1
42	    945.50	     22492	     98.39	1
43	    950.06	     23028	     97.71	1
44	    954.62	     23564	     97.12	1
45	    959.18	     24100	     97.23	1
46	    963.74	     24636	     97.20	1
47	    968.30	     25172	     97.18	1
48	    972.86	     25708	     97.66	1
49	    977.42	     26244	     98.20	1
50	    981.98	     26780	     98.55	1
51	    986.54	     27316	     99.48	1
52	    991.10	     27852	    100.42	1
53	    995.66	     28388	    101.12	1
54	   1000.22	     28924	    102.35	1
55	   1004.78	     29460	    103.43	1
56	   1009.34	     29996	    104.38	1
57	   1013.90	     30532	    105.71	1
58	   1018.46	     31068	    106.87	1
59	   1023.02	     31604	    105.01	1
60	   1027.58	     32140	    103.88	1
61	   1032.14	     32676	    102.90	1
62	   1036.70	     33212	    102.04	1
63	   1041.26	     33480	    101.91	1
64	   1045.82	     34016	    101.67	1
65	   1050.38	     34552	    101.46	1
66	   1054.94	     35088	    101.78	1
67	   1059.50	     35356	    102.18	1
68	   1064.06	     35892	    102.53	1
69	   1068.62	     36428	    103.34	1
70	   1073.18	     36964	    104.17	1
71	   1077.74	     37500	    104.78	1
72	   1082.30	     38036	    105.93	1
73	   1086.86	     38572	    106.94	1
74	   1091.42	     39108	    107.82	1
75	   1095.98	     39644	    109.09	1
76	   1100.54	     40180	    110.33	1
77	   1105.10	     40716	    111.42	1
78	   1109.66	     41252	    112.86	1
79	   1114.22	     41788	    114.13	1
80	   1118.78	     42324	    115.74	1
81	   1123.34	     42860	    117.27	1
82	   1127.90	     43396	    118.49	1
83	   1132.46	     43932	    120.18	1
84	   1137.02	     44468	    121.78	1
85	   1141.58	     45004	    123.06	1
86	   1146.14	     45540	    124.80	1
87	   1150.70	     46076	    126.33	1
88	   1155.26	     46612	    127.66	1
89	   1159.82	     47148	    129.33	1
90	   1164.38	     47684	    130.79	1
91	   1168.94	     48220	    132.06	1
92	   1173.50	     48756	    133.81	1
93	   1178.06	     49292	    135.33	1
94	   1182.62	     49828	    136.66	1
95	   1187.18	     50364	    137.83	1
96	   1191.74	     50900	    139.35	1
97	   1196.30	     51436	    140.81	1
98	   1200.86	     51972	    141.96	1
99	   1205.42	     52240	    143.59	1
100	   1209.98	     52776	    145.01	1
101	   1214.54	     53312	    146.26	1
102	   1219.10	     53848	    147.98	1
103	   1223.66	     54384	    149.36	1
104	   1228.22	     54920	    150.69	1
105	   1232.78	     55456	    152.35	1
106	   1237.34	     55992	    153.81	1
107	   1241.90	     56528	    155.08	1
108	   1246.46	     57064	    156.82	1
109	   1251.02	     57600	    158.34	1
110	   1255.58	     58136	    159.68	1
111	   1260.14	     58672	    161.47	1
112	   1264.70	     59208	    162.91	1
113	   1269.26	     59744	    164.29	1
114	   1273.82	     60280	    166.01	1
115	   1278.38	     60816	    167.51	1
116	   1282.94	     61352	    168.69	1
117	   1287.50	     61888	    170.36	1
118	   1292.06	     62424	    171.94	1
119	   1296.62	     62960	    173.19	1
120	   1301.18	     63496	    174.92	1
121	   1305.74	     64032	    176.43	1
122	   1310.30	     64568	    178.38	1
123	   1314.86	     65104	    179.95	1
124	   1319.42	     65640	    181.46	1
125	   1323.98	     66176	    183.28	1
126	   1328.54	     66712	    184.87	1
127	   1333.10	     67248	    186.26	1
128	   1337.66	     67784	    187.98	1
129	   1342.22	     68320	    189.60	1
130	   1346.78	     68856	    190.90	1
131	   1351.34	     69392	    192.67	1
132	   1355.90	     69660	    194.21	1
133	   1360.46	     70196	    195.56	1
134	   1365.02	     70732	    197.36	1
135	   1369.58	     71268	    198.94	1
136	   1374.14	     71804	    200.32	1
137	   1378.70	     72340	    202.03	1
138	   1383.26	     72876	    203.65	1
139	   1387.82	     73412	    204.95	1
140	   1392.38	     73948	    206.70	1
141	   1396.94	     74484	    208.12	1
142	   1401.50	     75020	    209.48	1
143	   1406.06	     75556	    211.29	1
144	   1410.62	     76092	    212.75	1
145	   1415.18	     76628	    214.16	1
146	   1419.74	     77164	    215.89	1
147	   1424.30	     77700	    217.40	1
148	   1428.86	     78236	    218.73	1
149	   1433.42	     78504	    220.51	1
150	   1437.98	     79040	    221.95	1
151	   1442.54	     79576	    223.33	1
152	   1447.10	     80112	    225.16	1
153	   1451.66	     80648	    226.64	1
154	   1456.22	     81184	    227.94	1
155	   1460.78	     81720	    229.57	1
156	   1465.34	     82256	    231.12	1
157	   1469.90	     82792	    232.36	1
158	   1474.46	     83328	    234.06	1
159	   1479.02	     83864	    235.68	1
160	   1483.58	     84400	    236.97	1
161	   1488.14	     84936	    238.72	1
162	   1492.70	     85472	    240.26	1
163	   1497.26	     86008	    241.60	1
164	   1501.82	     86544	    243.28	1
165	   1506.38	     87080	    244.74	1
166	   1510.94	     87616	    246.02	1
167	   1515.50	     88152	    247.77	1
168	   1520.06	     88688	    249.30	1
169	   1524.62	     89224	    250.64	1
170	   1529.18	     89760	    252.43	1
171	   1533.74	     90296	    253.88	1
172	   1538.30	     90832	    255.27	1
173	   1542.86	     91368	    256.99	1
174	   1547.42	     91904	    258.49	1
