idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1052	     81.66	1
2	    421.61	      1588	     82.21	1
3	    505.12	      1856	     93.18	1
4	    588.64	      2124	    102.41	1
5	    593.20	      2660	    100.61	1
6	    674.43	      3196	     98.78	1
7	    678.99	      3196	     97.68	1
8	    683.55	      3732	     96.72	1
9	    760.23	      4268	     95.38	1
10	    764.79	      4536	     94.21	1
11	    769.35	      5072	     93.81	1
12	    773.91	      5340	     93.33	1
13	    846.02	      5876	     92.42	1
14	    850.58	      6412	     91.61	1
15	    855.14	      6412	     91.54	1
16	    859.70	      6948	     91.34	1
17	    864.26	      7484	     91.30	1
18	    929.54	      7484	     99.39	1
19	    934.10	      8020	     97.97	1
20	    938.66	      8556	     96.72	1
21	    943.22	      8824	     95.63	1
22	    947.78	      9360	     95.18	1
23	    952.34	      9896	     94.90	1
24	    956.90	     10432	     94.54	1
25	   1015.33	     10700	     93.47	1
26	   1019.89	     10968	     93.04	1
27	   1024.45	     11504	     92.66	1
28	   1029.01	     12040	     92.45	1
29	   1033.57	     12576	     92.77	1
30	   1038.13	     12844	     93.05	1
31	   1042.69	     13112	     93.29	1
32	   1047.25	     13648	     94.13	1
33	   1051.81	     14184	     94.74	1
34	   1056.37	     14720	     95.40	1
35	   1101.12	     14988	     94.22	1
36	   1105.68	     14988	     93.69	1
37	   1110.24	     15524	     93.36	1
38	   1114.81	     15792	     92.94	1
39	   1119.37	     16328	     93.20	1
40	   1123.92	     16864	     93.30	1
41	   1128.48	     17400	     93.51	1
42	   1133.05	     17936	     93.69	1
43	   1137.61	     17936	     94.36	1
44	   1142.16	     18204	     95.06	1
45	   1146.72	     18740	     95.56	1
46	   1151.29	     19276	     96.61	1
47	   1155.85	     19812	     97.53	1
48	   1160.40	     20348	     98.34	1
49	   1184.64	     20884	    102.05	1
50	   1189.20	     21420	    100.29	1
51	   1193.76	     21956	     98.76	1
52	   1198.32	     22492	     97.41	1
53	   1202.88	     22760	     96.23	1
54	   1207.44	     23028	     95.83	1
55	   1212.00	     23564	     95.35	1
56	   1216.56	     23832	     95.06	1
57	   1221.12	     24100	     95.43	1
58	   1225.68	     24636	     95.62	1
59	   1230.24	     25172	     95.80	1
60	   1234.80	     25708	     95.94	1
61	   1239.36	     26244	     96.70	1
62	   1243.92	     26780	     97.24	1
63	   1248.48	     27316	     97.83	1
64	   1253.04	     27852	     98.98	1
65	   1257.60	     28388	     99.86	1
66	   1262.16	     28924	    100.75	1
67	   1266.72	     29460	    102.03	1
68	   1271.28	     29996	    103.15	1
69	   1275.84	     30532	    101.63	1
70	   1280.40	     31068	    100.93	1
71	   1284.96	     31604	    100.19	1
72	   1289.52	     31872	     99.66	1
73	   1294.08	     32408	     99.83	1
74	   1298.64	     32944	     99.85	1
75	   1303.20	     33480	    100.00	1
76	   1307.76	     34016	    100.00	1
77	   1312.32	     34284	    100.62	1
78	   1316.88	     34820	    101.17	1
79	   1321.44	     35356	    101.65	1
80	   1326.00	     35892	    101.94	1
81	   1330.56	     36428	    102.82	1
82	   1335.12	     36696	    103.72	1
83	   1339.68	     37232	    104.38	1
84	   1344.24	     37768	    105.58	1
85	   1348.80	     38304	    106.64	1
86	   1353.36	     38840	    107.56	1
87	   1357.92	     39376	    108.86	1
88	   1362.48	     39912	    110.13	1
89	   1367.04	     40448	    111.24	1
90	   1371.60	     40984	    112.71	1
91	   1376.16	     41520	    113.99	1
92	   1380.72	     41788	    115.62	1
93	   1385.28	     42324	    117.17	1
94	   1389.84	     42860	    118.40	1
95	   1394.40	     43128	    120.10	1
96	   1398.96	     43664	    121.58	1
97	   1403.52	     44200	    122.89	1
98	   1408.08	     44736	    124.65	1
99	   1412.64	     45272	    126.19	1
100	   1417.20	     45808	    127.55	1
101	   1421.76	     46344	    129.23	1
102	   1426.32	     46880	    130.82	1
103	   1430.88	     47416	    132.09	1
104	   1435.44	     47952	    133.21	1
105	   1440.00	     48488	    134.68	1
106	   1444.56	     49024	    136.10	1
107	   1449.12	     49560	    137.34	1
108	   1453.68	     50096	    138.92	1
109	   1458.24	     50632	    140.43	1
110	   1462.80	     51168	    141.62	1
111	   1467.36	     51704	    143.30	1
112	   1471.92	     52240	    144.76	1
113	   1476.48	     52776	    146.04	1
114	   1481.04	     53312	    147.78	1
115	   1485.60	     53848	    149.31	1
116	   1490.16	     54384	    150.65	1
117	   1494.72	     54920	    152.32	1
118	   1499.28	     55456	    153.78	1
119	   1503.84	     55992	    155.06	1
120	   1508.40	     56528	    156.80	1
121	   1512.96	     57064	    158.20	1
122	   1517.52	     57332	    159.55	1
123	   1522.08	     57868	    161.35	1
124	   1526.64	     58404	    162.81	1
125	   1531.20	     58940	    164.21	1
126	   1535.76	     59476	    165.93	1
127	   1540.32	     60012	    167.44	1
128	   1544.88	     60548	    168.64	1
129	   1549.44	     61084	    170.31	1
130	   1554.00	     61620	    171.77	1
131	   1558.56	     62156	    173.05	1
132	   1563.12	     62692	    174.29	1
133	   1567.68	     63228	    175.88	1
134	   1572.24	     63764	    177.27	1
135	   1576.80	     64300	    178.99	1
136	   1581.36	     64836	    180.61	1
137	   1585.92	     65372	    181.91	1
138	   1590.48	     65908	    183.17	1
139	   1595.04	     66444	    184.90	1
140	   1599.60	     66980	    186.29	1
141	   1604.16	     67516	    187.50	1
142	   1608.72	     67784	    189.06	1
143	   1613.28	     68320	    190.56	1
144	   1617.84	     68856	    191.74	1
145	   1622.40	     69392	    193.39	1
146	   1626.96	     69928	    194.84	1
147	   1631.52	     70464	    196.11	1
148	   1636.08	     71000	    197.85	1
149	   1640.64	     71536	    199.37	1
150	   1645.20	     72072	    200.70	1
151	   1649.76	     72340	    202.36	1
152	   1654.32	     72876	    203.94	1
153	   1658.88	     73412	    205.82	1
154	   1663.44	     73948	    207.47	1
155	   1668.00	     74484	    208.79	1
156	   1672.56	     75020	    210.56	1
157	   1677.12	     75556	    212.24	1
158	   1681.68	     76092	    213.59	1
159	   1686.24	     76628	    215.39	1
160	   1690.80	     77164	    216.97	1
161	   1695.36	     77700	    218.34	1
162	   1699.92	     78236	    220.05	1
163	   1704.48	     78772	    221.67	1
164	   1709.04	     79308	    223.09	1
165	   1713.60	     79844	    224.82	1
166	   1718.16	     80380	    226.35	1
167	   1722.72	     80916	    227.68	1
168	   1727.28	     81452	    229.47	1
169	   1731.84	     81988	    230.91	1
170	   1736.40	     82524	    232.30	1
171	   1740.96	     83060	    234.01	1
172	   1745.52	     83328	    235.51	1
173	   1750.08	     83864	    236.94	1
174	   1754.64	     84400	    238.70	1
175	   1759.20	     84936	    240.24	1
176	   1763.76	     85472	    241.58	1
177	   1768.32	     86008	    243.39	1
178	   1772.88	     86544	    244.84	1
179	   1777.44	     86812	    246.11	1
180	   1782.00	     87348	    247.72	1
181	   1786.56	     87884	    249.25	1
182	   1791.12	     88420	    250.60	1
183	   1795.68	     88956	    252.27	1
184	   1800.24	     89492	    253.86	1
185	   1804.80	     90028	    255.13	1
186	   1809.36	     90564	    256.86	1
187	   1813.92	     91100	    258.38	1
188	   1818.48	     91636	    259.71	1
189	   1823.04	     92172	    261.50	1
190	   1827.60	     92708	    263.06	1
191	   1832.16	     92976	    264.43	1
192	   1836.72	     93512	    266.12	1
193	   1841.28	     94048	    267.61	1
194	   1845.84	     94584	    268.91	1
