idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      1856	     92.58	1
3	    502.84	      2392	    101.88	1
4	    507.40	      2928	    100.15	1
5	    588.64	      3464	     98.38	1
6	    593.20	      4000	     97.46	1
7	    597.76	      4536	     96.52	1
8	    674.43	      5072	     95.21	1
9	    678.99	      5608	     94.56	1
10	    683.55	      6144	     93.99	1
11	    688.11	      6680	     93.61	1
12	    757.95	      6412	    101.91	1
13	    762.51	      6948	    100.17	1
14	    767.07	      7484	     98.78	1
15	    771.63	      8020	     98.05	1
16	    776.19	      8556	     97.42	1
17	    780.75	      9092	     96.75	1
18	    843.74	      9360	     95.40	1
19	    848.30	      9896	     94.85	1
20	    852.86	     10432	     94.25	1
21	    857.42	     10968	     93.71	1
22	    861.98	     11504	     93.75	1
23	    866.54	     12040	     93.91	1
24	    871.10	     12576	     94.04	1
25	    875.66	     13112	     94.66	1
26	    880.22	     13648	     95.33	1
27	    929.54	     14184	     94.16	1
28	    934.10	     14720	     93.77	1
29	    938.66	     15256	     93.30	1
30	    943.22	     15792	     93.01	1
31	    947.78	     16328	     93.26	1
32	    952.34	     16596	     93.48	1
33	    956.90	     17132	     93.67	1
34	    961.46	     17668	     94.46	1
35	    966.02	     18204	     95.15	1
36	    970.58	     18740	     95.63	1
37	    975.14	     19276	     96.68	1
38	    979.70	     19812	     97.59	1
39	    984.26	     20348	     98.39	1
40	   1013.05	     20884	    102.72	1
41	   1017.61	     21420	    100.88	1
42	   1022.17	     21956	     99.27	1
43	   1026.73	     22492	     98.36	1
44	   1031.29	     23028	     97.69	1
45	   1035.85	     23564	     96.98	1
46	   1040.41	     24100	     96.98	1
47	   1044.97	     24636	     96.98	1
48	   1049.53	     25172	     96.99	1
49	   1054.09	     25708	     97.61	1
50	   1058.65	     26244	     98.16	1
51	   1063.21	     26780	     98.64	1
52	   1067.77	     27316	     99.56	1
53	   1072.33	     27852	    100.36	1
54	   1076.89	     28388	    101.07	1
55	   1081.45	     28924	    102.31	1
56	   1086.01	     29192	    103.40	1
57	   1090.57	     29728	    104.35	1
58	   1095.13	     30264	    105.80	1
59	   1099.69	     30800	    106.95	1
60	   1104.25	     31336	    104.96	1
61	   1108.81	     31872	    103.71	1
62	   1113.37	     32408	    102.75	1
63	   1117.93	     32944	    101.78	1
64	   1122.49	     33480	    101.56	1
65	   1127.05	     34016	    101.49	1
66	   1131.61	     34552	    101.30	1
67	   1136.17	     35088	    101.76	1
68	   1140.73	     35624	    102.17	1
69	   1145.29	     36160	    102.52	1
70	   1149.85	     36696	    103.33	1
71	   1154.41	     37232	    104.17	1
72	   1158.97	     37768	    104.77	1
73	   1163.53	     38304	    105.92	1
74	   1168.09	     38840	    106.93	1
75	   1172.65	     39376	    107.82	1
76	   1177.21	     39912	    109.21	1
77	   1181.77	     40448	    110.31	1
78	   1186.33	     40984	    111.40	1
79	   1190.89	     41520	    112.85	1
80	   1195.45	     42056	    114.12	1
81	   1200.01	     42592	    115.85	1
82	   1204.57	     43128	    117.37	1
83	   1209.13	     43664	    118.70	1
84	   1213.69	     44200	    119.74	1
85	   1218.25	     44736	    121.27	1
86	   1222.81	     45272	    122.61	1
87	   1227.37	     45808	    123.78	1
88	   1231.93	     46344	    125.31	1
89	   1236.49	     46880	    126.77	1
90	   1241.05	     47416	    128.05	1
91	   1245.61	     47952	    129.67	1
92	   1250.17	     48488	    131.21	1
93	   1254.73	     49024	    132.43	1
94	   1259.29	     49560	    134.13	1
95	   1263.85	     50096	    135.61	1
96	   1268.41	     50632	    136.91	1
97	   1272.97	     51168	    138.55	1
98	   1277.53	     51704	    139.98	1
99	   1282.09	     52240	    141.36	1
100	   1286.65	     52776	    143.06	1
101	   1291.21	     53312	    144.55	1
102	   1295.77	     53848	    146.36	1
103	   1300.33	     54384	    148.06	1
104	   1304.89	     54920	    149.43	1
105	   1309.45	     55456	    151.25	1
106	   1314.01	     55992	    152.97	1
107	   1318.57	     56528	    154.35	1
108	   1323.13	     57064	    156.18	1
109	   1327.69	     57600	    157.78	1
110	   1332.25	     58136	    159.19	1
111	   1336.81	     58672	    160.91	1
112	   1341.37	     59208	    162.42	1
113	   1345.93	     59744	    163.75	1
114	   1350.49	     60280	    165.53	1
115	   1355.05	     60816	    167.09	1
116	   1359.61	     61352	    168.45	1
117	   1364.17	     61888	    170.27	1
118	   1368.73	     62424	    171.74	1
119	   1373.29	     62960	    173.14	1
120	   1377.85	     63496	    174.88	1
121	   1382.41	     64032	    176.39	1
122	   1386.97	     64568	    177.59	1
123	   1391.53	     65104	    179.27	1
124	   1396.09	     65640	    180.86	1
125	   1400.65	     66176	    182.13	1
126	   1405.21	     66712	    183.86	1
127	   1409.77	     67248	    185.38	1
128	   1414.33	     67784	    186.71	1
129	   1418.89	     68320	    188.37	1
130	   1423.45	     68856	    189.95	1
131	   1428.01	     69392	    191.33	1
132	   1432.57	     69928	    193.04	1
133	   1437.13	     70464	    194.66	1
134	   1441.69	     71000	    195.95	1
135	   1446.25	     71536	    197.71	1
136	   1450.81	     72072	    199.12	1
137	   1455.37	     72608	    200.48	1
138	   1459.93	     73144	    202.17	1
139	   1464.49	     73680	    203.65	1
140	   1469.05	     74216	    205.57	1
141	   1473.61	     74752	    207.25	1
142	   1478.17	     75288	    208.72	1
143	   1482.73	     75824	    210.50	1
144	   1487.29	     76360	    212.19	1
145	   1491.85	     76896	    213.54	1
146	   1496.41	     77432	    215.35	1
147	   1500.97	     77968	    216.93	1
148	   1505.53	     78504	    218.31	1
149	   1510.09	     79040	    220.15	1
150	   1514.65	     79576	    221.63	1
151	   1519.21	     80112	    223.05	1
152	   1523.77	     80648	    224.79	1
153	   1528.33	     81184	    226.32	1
154	   1532.89	     81720	    227.66	1
155	   1537.45	     82256	    229.45	1
156	   1542.01	     82792	    231.02	1
157	   1546.57	     83328	    232.39	1
158	   1551.13	     83864	    234.22	1
159	   1555.69	     84400	    235.69	1
160	   1560.25	     84936	    236.98	1
161	   1564.81	     85472	    238.60	1
162	   1569.37	     86008	    240.16	1
163	   1573.93	     86544	    241.38	1
164	   1578.49	     87080	    243.09	1
165	   1583.05	     87616	    244.70	1
166	   1587.61	     88152	    245.99	1
167	   1592.17	     88688	    247.74	1
168	   1596.73	     89224	    249.27	1
169	   1601.29	     89760	    250.61	1
170	   1605.85	     90296	    252.29	1
171	   1610.41	     90832	    253.88	1
172	   1614.97	     91368	    255.14	1
173	   1619.53	     91904	    256.87	1
