idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      1588	     92.58	1
3	    502.84	      1856	    101.88	1
4	    586.36	      2124	    110.02	1
5	    590.92	      2392	    107.27	1
6	    672.15	      2660	    104.61	1
7	    676.71	      3196	    102.28	1
8	    755.67	      3464	    110.12	1
9	    760.23	      4000	    107.36	1
10	    764.79	      4268	    104.94	1
11	    841.46	      4804	    102.57	1
12	    846.02	      5340	    101.12	1
13	    850.58	      5876	     99.73	1
14	    855.14	      6144	     98.64	1
15	    924.98	      6680	    106.31	1
16	    929.54	      7216	    104.02	1
17	    934.10	      7216	    102.02	1
18	    938.66	      7484	    100.77	1
19	    943.22	      8020	     99.80	1
20	    947.78	      8020	     98.82	1
21	   1010.77	      8556	     97.22	1
22	   1015.33	      8824	     96.44	1
23	   1019.89	      9092	     95.64	1
24	   1024.45	      9360	     94.93	1
25	   1029.01	      9896	     94.44	1
26	   1033.57	     10164	     94.51	1
27	   1038.13	     10700	     94.57	1
28	   1042.69	     10700	     94.62	1
29	   1096.57	     11236	     93.55	1
30	   1101.12	     11504	     93.23	1
31	   1105.68	     12040	     92.83	1
32	   1110.24	     12576	     92.60	1
33	   1114.81	     12576	     92.27	1
34	   1119.37	     13112	     92.61	1
35	   1123.92	     13112	     92.79	1
36	   1128.48	     13648	     93.06	1
37	   1133.05	     13380	     93.31	1
38	   1137.61	     13916	     93.52	1
39	   1180.08	     14184	     99.08	1
40	   1184.64	     14720	     97.69	1
41	   1189.20	     15256	     96.48	1
42	   1193.76	     15792	     95.92	1
43	   1198.32	     16060	     95.56	1
44	   1202.88	     16596	     95.11	1
45	   1207.44	     16864	     94.85	1
46	   1212.00	     17400	     95.12	1
47	   1216.56	     17936	     95.35	1
48	   1221.12	     18472	     95.68	1
49	   1225.68	     19008	     95.85	1
50	   1230.24	     19276	     95.99	1
51	   1234.80	     19812	     96.12	1
52	   1263.59	     20348	     99.85	1
53	   1268.15	     20616	     98.37	1
54	   1272.71	     21152	     97.07	1
55	   1277.27	     21420	     96.56	1
56	   1281.83	     21956	     95.99	1
57	   1286.39	     22492	     95.62	1
58	   1290.95	     23028	     95.79	1
59	   1295.51	     23296	     95.94	1
60	   1300.07	     23832	     96.20	1
61	   1304.63	     24368	     96.30	1
62	   1309.19	     24904	     97.01	1
63	   1313.75	     25440	     97.64	1
64	   1318.31	     25976	     98.18	1
65	   1322.87	     26244	     99.16	1
66	   1327.43	     26780	    100.01	1
67	   1331.99	     27316	    100.76	1
68	   1336.55	     27852	    102.04	1
69	   1341.11	     28120	    103.16	1
70	   1345.67	     28388	    104.14	1
71	   1350.23	     28924	    105.62	1
72	   1354.79	     29460	    103.80	1
73	   1359.35	     29728	    102.20	1
74	   1363.91	     30264	    100.80	1
75	   1368.47	     30800	    100.20	1
76	   1373.03	     31336	     99.67	1
77	   1377.59	     31872	     99.21	1
78	   1382.15	     32408	     99.44	1
79	   1386.71	     32944	     99.51	1
80	   1391.27	     33480	     99.69	1
81	   1395.83	     34016	    100.36	1
82	   1400.39	     34016	    100.94	1
83	   1404.95	     34552	    101.32	1
84	   1409.51	     35088	    102.28	1
85	   1414.07	     35624	    103.25	1
86	   1418.63	     36160	    103.96	1
87	   1423.19	     36428	    105.22	1
88	   1427.75	     36964	    106.32	1
89	   1432.31	     37232	    107.28	1
90	   1436.87	     37768	    108.12	1
91	   1441.43	     38304	    109.48	1
92	   1445.99	     38840	    110.54	1
93	   1450.55	     39108	    111.60	1
94	   1455.11	     39644	    113.15	1
95	   1459.67	     40180	    114.38	1
96	   1464.23	     40716	    115.46	1
97	   1468.79	     41252	    116.90	1
98	   1473.35	     41788	    118.29	1
99	   1477.91	     42324	    119.38	1
100	   1482.47	     42860	    120.95	1
101	   1487.03	     43396	    122.46	1
102	   1491.59	     43932	    123.65	1
103	   1496.15	     44468	    124.82	1
104	   1500.71	     45004	    126.34	1
105	   1505.27	     45272	    127.67	1
106	   1509.83	     45808	    128.72	1
107	   1514.39	     46344	    130.25	1
108	   1518.95	     46880	    131.59	1
109	   1523.51	     47416	    132.77	1
110	   1528.07	     47952	    134.42	1
111	   1532.63	     48488	    135.87	1
112	   1537.19	     49024	    137.14	1
113	   1541.75	     49560	    138.75	1
114	   1546.31	     50096	    140.28	1
115	   1550.87	     50632	    141.49	1
116	   1555.43	     51168	    142.68	1
117	   1559.99	     51704	    144.22	1
118	   1564.55	     51704	    145.57	1
119	   1569.11	     51972	    147.37	1
120	   1573.67	     52508	    148.82	1
121	   1578.23	     53044	    150.22	1
122	   1582.79	     53580	    151.32	1
123	   1587.35	     54116	    152.90	1
124	   1591.91	     54652	    154.29	1
125	   1596.47	     55188	    155.50	1
126	   1601.03	     55724	    157.19	1
127	   1605.59	     56260	    158.67	1
128	   1610.15	     56796	    159.96	1
129	   1614.71	     57332	    161.59	1
130	   1619.27	     57868	    163.14	1
131	   1623.83	     58404	    164.37	1
132	   1628.39	     58672	    165.45	1
133	   1632.95	     59208	    166.90	1
134	   1637.51	     59476	    168.28	1
135	   1642.07	     60012	    169.50	1
136	   1646.63	     60548	    171.06	1
137	   1651.19	     61084	    172.55	1
138	   1655.75	     61620	    173.73	1
139	   1660.31	     62156	    175.39	1
140	   1664.87	     62692	    176.84	1
141	   1669.43	     63228	    178.74	1
142	   1673.99	     63764	    180.27	1
143	   1678.55	     64300	    181.61	1
144	   1683.11	     64836	    183.41	1
145	   1687.67	     65372	    184.98	1
146	   1692.23	     65908	    186.36	1
147	   1696.79	     66176	    188.06	1
148	   1701.35	     66712	    189.68	1
149	   1705.91	     67248	    190.97	1
150	   1710.47	     67784	    192.22	1
151	   1715.03	     68320	    193.95	1
152	   1719.59	     68856	    195.33	1
153	   1724.15	     69392	    196.66	1
154	   1728.71	     69928	    198.33	1
155	   1733.27	     70464	    199.79	1
156	   1737.83	     71000	    200.94	1
157	   1742.39	     71536	    202.57	1
158	   1746.95	     72072	    204.00	1
159	   1751.51	     72608	    205.88	1
160	   1756.07	     73144	    207.52	1
161	   1760.63	     73680	    208.95	1
162	   1765.19	     74216	    210.83	1
163	   1769.75	     74752	    212.35	1
164	   1774.31	     75288	    213.81	1
165	   1778.87	     75824	    215.58	1
166	   1783.43	     76360	    217.13	1
167	   1787.99	     76896	    218.49	1
168	   1792.55	     77432	    219.68	1
169	   1797.11	     77968	    220.72	1
170	   1801.67	     78504	    222.13	1
171	   1806.23	     79040	    223.49	1
172	   1810.79	     79308	    224.55	1
