idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2124	     92.01	1
4	    505.12	      2660	     91.26	1
5	    509.68	      2928	     90.60	1
6	    588.64	      2928	     99.90	1
7	    593.20	      3196	     98.41	1
8	    672.15	      3732	    106.49	1
9	    676.71	      4268	    104.17	1
10	    681.27	      4536	    102.15	1
11	    755.67	      4536	    109.63	1
12	    760.23	      5072	    106.93	1
13	    764.79	      5340	    104.56	1
14	    769.35	      5876	    102.49	1
15	    841.46	      6412	    100.43	1
16	    846.02	      6948	     99.25	1
17	    850.58	      6680	     98.10	1
18	    855.14	      7216	     97.21	1
19	    859.70	      7752	     96.93	1
20	    864.26	      8020	     96.69	1
21	    927.26	      8556	     95.35	1
22	    931.82	      8556	     94.69	1
23	    936.38	      8556	     93.60	1
24	    940.94	      8824	     93.15	1
25	    945.50	      9092	     92.76	1
26	    950.06	      9628	     93.04	1
27	    954.62	      9896	     93.28	1
28	    959.18	     10432	     93.50	1
29	   1013.05	     10968	     92.56	1
30	   1017.61	     11236	     91.74	1
31	   1022.17	     11772	     91.02	1
32	   1026.73	     12040	     90.89	1
33	   1031.29	     12308	     90.91	1
34	   1035.85	     12844	     90.79	1
35	   1040.41	     13112	     90.69	1
36	   1044.97	     13648	     91.11	1
37	   1049.53	     14184	     91.59	1
38	   1054.09	     13916	     92.02	1
39	   1096.57	     14184	     97.64	1
40	   1101.12	     14720	     96.44	1
41	   1105.68	     15256	     95.38	1
42	   1110.24	     15792	     94.46	1
43	   1114.81	     16328	     94.15	1
44	   1119.37	     16864	     94.01	1
45	   1123.92	     17400	     93.76	1
46	   1128.48	     17936	     93.66	1
47	   1133.05	     17936	     94.20	1
48	   1137.61	     17936	     94.55	1
49	   1142.16	     18204	     94.98	1
50	   1146.72	     18740	     95.86	1
51	   1151.29	     19276	     96.00	1
52	   1180.08	     19812	     99.75	1
53	   1184.64	     20080	     98.28	1
54	   1189.20	     20616	     97.00	1
55	   1193.76	     21152	     96.37	1
56	   1198.32	     21688	     95.95	1
57	   1202.88	     21956	     95.46	1
58	   1207.44	     22492	     95.65	1
59	   1212.00	     22760	     95.82	1
60	   1216.56	     23028	     95.97	1
61	   1221.12	     23564	     96.72	1
62	   1225.68	     23564	     97.38	1
63	   1230.24	     23564	     97.96	1
64	   1234.80	     24100	     98.34	1
65	   1239.36	     24368	     98.80	1
66	   1243.92	     24904	     99.70	1
67	   1248.48	     25440	    100.48	1
68	   1253.04	     25976	    101.30	1
69	   1257.60	     26244	    102.51	1
70	   1262.16	     26780	    103.57	1
71	   1266.72	     27316	    101.38	1
72	   1271.28	     27852	     99.58	1
73	   1275.84	     28388	     98.51	1
74	   1280.40	     28388	     97.57	1
75	   1284.96	     28656	     96.75	1
76	   1289.52	     28924	     96.65	1
77	   1294.08	     29192	     96.57	1
78	   1298.64	     29728	     96.50	1
79	   1303.20	     30264	     97.06	1
80	   1307.76	     30800	     97.43	1
81	   1312.32	     31336	     97.88	1
82	   1316.88	     31872	     98.14	1
83	   1321.44	     32408	     99.00	1
84	   1326.00	     32944	     99.62	1
85	   1330.56	     33480	    100.30	1
86	   1335.12	     34016	    100.88	1
87	   1339.68	     34284	    101.40	1
88	   1344.24	     34820	    102.47	1
89	   1348.80	     35356	    103.29	1
90	   1353.36	     35892	    104.13	1
91	   1357.92	     36428	    105.36	1
92	   1362.48	     36964	    106.44	1
93	   1367.04	     37500	    107.39	1
94	   1371.60	     37768	    108.21	1
95	   1376.16	     38304	    109.56	1
96	   1380.72	     38304	    110.62	1
97	   1385.28	     38840	    111.66	1
98	   1389.84	     39376	    113.08	1
99	   1394.40	     39912	    114.32	1
100	   1398.96	     40448	    115.91	1
101	   1403.52	     40984	    117.42	1
102	   1408.08	     41520	    118.74	1
103	   1412.64	     42056	    119.90	1
104	   1417.20	     42592	    120.91	1
105	   1421.76	     43128	    121.67	1
106	   1426.32	     43664	    122.96	1
107	   1430.88	     44200	    124.09	1
108	   1435.44	     44468	    125.08	1
109	   1440.00	     45004	    126.44	1
110	   1444.56	     45540	    127.77	1
111	   1449.12	     46076	    128.92	1
112	   1453.68	     46612	    130.43	1
113	   1458.24	     47148	    131.88	1
114	   1462.80	     47684	    133.02	1
115	   1467.36	     48220	    134.64	1
116	   1471.92	     48756	    136.06	1
117	   1476.48	     49292	    137.30	1
118	   1481.04	     49828	    139.01	1
119	   1485.60	     50364	    140.39	1
120	   1490.16	     50632	    141.71	1
121	   1494.72	     51168	    143.37	1
122	   1499.28	     51436	    144.83	1
123	   1503.84	     51972	    146.10	1
124	   1508.40	     52508	    147.84	1
125	   1512.96	     52508	    149.23	1
126	   1517.52	     52776	    150.58	1
127	   1522.08	     53044	    152.38	1
128	   1526.64	     53580	    153.83	1
129	   1531.20	     53848	    155.10	1
130	   1535.76	     54384	    156.72	1
131	   1540.32	     54920	    158.25	1
132	   1544.88	     55456	    159.47	1
133	   1549.44	     55992	    160.66	1
134	   1554.00	     56528	    162.20	1
135	   1558.56	     57064	    163.55	1
136	   1563.12	     57600	    164.86	1
137	   1567.68	     58136	    166.50	1
138	   1572.24	     58404	    167.94	1
139	   1576.80	     58940	    169.20	1
140	   1581.36	     59476	    170.92	1
141	   1585.92	     60012	    172.31	1
142	   1590.48	     60548	    173.52	1
143	   1595.04	     60816	    175.20	1
144	   1599.60	     61352	    176.68	1
145	   1604.16	     61888	    177.97	1
146	   1608.72	     62156	    179.60	1
147	   1613.28	     62692	    181.15	1
148	   1617.84	     63228	    182.38	1
149	   1622.40	     63764	    184.08	1
150	   1626.96	     64300	    185.57	1
151	   1631.52	     64836	    186.88	1
152	   1636.08	     65372	    188.64	1
153	   1640.64	     65908	    190.19	1
154	   1645.20	     66444	    191.54	1
155	   1649.76	     66712	    193.22	1
156	   1654.32	     67248	    194.69	1
157	   1658.88	     67784	    195.98	1
158	   1663.44	     68320	    197.73	1
159	   1668.00	     68856	    199.14	1
160	   1672.56	     69392	    200.50	1
161	   1677.12	     69928	    202.31	1
162	   1681.68	     70464	    203.77	1
163	   1686.24	     70732	    205.18	1
164	   1690.80	     71268	    206.90	1
165	   1695.36	     71804	    208.42	1
166	   1699.92	     72072	    209.61	1
167	   1704.48	     72608	    211.29	1
168	   1709.04	     72876	    212.88	1
169	   1713.60	     73144	    214.14	1
170	   1718.16	     73412	    215.87	1
171	   1722.72	     73948	    217.39	1
172	   1727.28	     74484	    218.72	1
173	   1731.84	     75020	    219.88	1
