idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      2928	     91.26	1
5	    509.68	      2928	     91.10	1
6	    588.64	      2928	    100.34	1
7	    593.20	      3464	     98.80	1
8	    672.15	      2928	    106.82	1
9	    676.71	      3196	    104.47	1
10	    755.67	      3196	    111.66	1
11	    760.23	      3196	    108.70	1
12	    764.79	      3464	    106.11	1
13	    841.46	      3464	    103.60	1
14	    846.02	      3464	    101.40	1
15	    850.58	      3464	     99.47	1
16	    927.26	      3732	     97.79	1
17	    931.82	      4268	     96.19	1
18	    936.38	      4536	     94.92	1
19	   1010.77	      5072	    103.05	1
20	   1015.33	      5608	    101.17	1
21	   1019.89	      5340	     99.53	1
22	   1024.45	      5340	     98.08	1
23	   1094.29	      5340	    105.57	1
24	   1098.85	      5340	    103.38	1
25	   1103.40	      5340	    101.45	1
26	   1107.96	      5876	     99.77	1
27	   1112.53	      5876	     98.30	1
28	   1180.08	      6412	     96.76	1
29	   1184.64	      6680	     95.42	1
30	   1189.20	      7216	     94.24	1
31	   1193.76	      7752	     93.71	1
32	   1198.32	      7752	     93.37	1
33	   1202.88	      8020	     92.95	1
34	   1265.87	      8288	     91.96	1
35	   1270.43	      8824	     91.21	1
36	   1274.99	      8288	     91.06	1
37	   1279.55	      8824	     90.93	1
38	   1284.11	      9092	     91.44	1
39	   1288.67	      9360	     91.88	1
40	   1293.23	      9360	     92.27	1
41	   1297.79	      9360	     92.61	1
42	   1351.67	      9896	     91.79	1
43	   1356.23	     10164	     91.69	1
44	   1360.79	     10700	     90.98	1
45	   1365.35	     11236	     90.98	1
46	   1369.91	     11504	     90.86	1
47	   1374.47	     12040	     90.75	1
48	   1379.03	     12576	     90.78	1
49	   1383.59	     12576	     90.68	1
50	   1388.15	     12308	     90.72	1
51	   1435.18	     12844	     96.63	1
52	   1439.74	     13380	     95.55	1
53	   1444.30	     13380	     94.61	1
54	   1448.86	     13380	     93.78	1
55	   1453.42	     13112	     93.69	1
56	   1457.98	     13648	     93.47	1
57	   1462.54	     14184	     93.42	1
58	   1467.10	     14720	     93.99	1
59	   1471.66	     15256	     94.36	1
60	   1476.22	     15524	     94.69	1
61	   1480.78	     16060	     94.98	1
62	   1485.34	     15792	     95.23	1
63	   1520.98	     16060	     93.95	1
64	   1525.54	     16060	     93.46	1
65	   1530.10	     16596	     93.15	1
66	   1534.66	     17132	     92.76	1
67	   1539.22	     17400	     92.54	1
68	   1543.78	     17400	     92.22	1
69	   1548.34	     17668	     92.07	1
70	   1552.90	     18204	     92.44	1
71	   1557.46	     18472	     92.76	1
72	   1562.02	     19008	     93.04	1
73	   1566.58	     19544	     93.78	1
74	   1571.14	     20080	     94.56	1
75	   1575.70	     20616	     95.11	1
76	   1580.26	     20616	     96.22	1
77	   1584.82	     20348	     96.57	1
78	   1604.49	     20616	     99.38	1
79	   1609.05	     20884	     98.08	1
80	   1613.61	     21152	     96.82	1
81	   1618.17	     21688	     95.72	1
82	   1622.73	     22224	     95.25	1
83	   1627.29	     22760	     94.97	1
84	   1631.85	     23296	     94.60	1
85	   1636.41	     23832	     94.40	1
86	   1640.97	     24100	     94.10	1
87	   1645.53	     24636	     94.46	1
88	   1650.09	     25172	     94.90	1
89	   1654.65	     25172	     95.17	1
90	   1659.21	     25708	     95.39	1
91	   1663.77	     26244	     96.09	1
92	   1668.33	     26780	     96.83	1
93	   1672.89	     27316	     97.35	1
94	   1677.45	     26780	     98.44	1
95	   1682.01	     27048	     99.50	1
96	   1686.57	     27316	    100.32	1
97	   1691.13	     27852	    101.15	1
98	   1695.69	     28388	     99.88	1
99	   1700.25	     28924	     98.77	1
100	   1704.81	     28924	     97.80	1
101	   1709.37	     29460	     97.58	1
102	   1713.93	     29728	     97.25	1
103	   1718.49	     30264	     97.60	1
104	   1723.05	     30800	     98.02	1
105	   1727.61	     31336	     98.27	1
106	   1732.17	     31604	     99.11	1
107	   1736.73	     31604	     99.85	1
108	   1741.29	     31068	    100.49	1
109	   1745.85	     31336	    101.06	1
110	   1750.41	     31604	    102.17	1
111	   1754.97	     31872	    103.03	1
112	   1759.53	     32408	    103.77	1
113	   1764.09	     32944	    104.55	1
114	   1768.65	     33480	    105.73	1
115	   1773.21	     34016	    106.77	1
116	   1777.77	     34552	    107.67	1
117	   1782.33	     35088	    109.09	1
118	   1786.89	     35624	    110.20	1
119	   1791.45	     35892	    111.30	1
120	   1796.01	     36428	    112.26	1
121	   1800.57	     36964	    112.98	1
122	   1805.13	     37500	    113.73	1
123	   1809.69	     37768	    114.89	1
124	   1814.25	     38304	    115.90	1
125	   1818.81	     38840	    117.29	1
126	   1823.37	     39376	    118.63	1
127	   1827.93	     39644	    119.68	1
128	   1832.49	     40180	    120.72	1
129	   1837.05	     40448	    122.25	1
130	   1841.61	     40984	    123.47	1
131	   1846.17	     41520	    124.66	1
132	   1850.73	     41788	    125.58	1
133	   1855.29	     42324	    127.01	1
134	   1859.85	     42860	    128.13	1
135	   1864.41	     43396	    129.24	1
136	   1868.97	     43932	    130.71	1
137	   1873.53	     44200	    132.00	1
138	   1878.09	     44736	    132.62	1
139	   1882.65	     45272	    133.17	1
140	   1887.21	     45808	    134.27	1
141	   1891.77	     46076	    135.11	1
142	   1896.33	     46612	    135.97	1
143	   1900.89	     46880	    136.60	1
144	   1905.45	     47416	    137.78	1
145	   1910.01	     47416	    138.81	1
146	   1914.57	     47416	    139.70	1
147	   1919.13	     47952	    141.12	1
148	   1923.69	     48488	    142.23	1
149	   1928.25	     48756	    143.32	1
150	   1932.81	     49024	    144.78	1
151	   1937.37	     49560	    146.06	1
152	   1941.93	     50096	    147.68	1
153	   1946.49	     50632	    149.22	1
154	   1951.05	     51168	    150.56	1
155	   1955.61	     51704	    151.62	1
156	   1960.17	     52240	    153.17	1
157	   1964.73	     52776	    154.52	1
158	   1969.29	     53312	    155.71	1
159	   1973.85	     53848	    157.24	1
160	   1978.41	     54384	    158.71	1
161	   1982.97	     54652	    159.87	1
162	   1987.53	     54652	    161.51	1
163	   1992.09	     55188	    163.07	1
164	   1996.65	     55724	    164.31	1
165	   2001.21	     55992	    165.53	1
166	   2005.77	     56528	    167.09	1
167	   2010.33	     57064	    168.45	1
168	   2014.89	     57600	    169.52	1
169	   2019.45	     58136	    171.08	1
170	   2024.01	     58404	    172.57	1
171	   2028.57	     58404	    173.75	1
172	   2033.13	     58940	    174.90	1
