idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    447.74	       784	    105.81	1
1	    533.53	      1320	    103.33	1
2	    619.33	      1856	    101.17	1
3	    702.84	      2392	    109.65	1
4	    707.40	      2928	    106.94	1
5	    788.64	      3464	    104.32	1
6	    793.20	      4000	    102.66	1
7	    797.76	      4536	    101.08	1
8	    874.43	      4536	     99.19	1
9	    878.99	      4804	     98.04	1
10	    883.55	      5340	     97.04	1
11	    888.11	      5876	     96.28	1
12	    960.23	      6412	     95.00	1
13	    964.79	      6948	     94.37	1
14	    969.35	      7484	     93.95	1
15	    973.91	      8020	     93.46	1
16	    978.47	      8288	     93.65	1
17	    983.03	      8824	     93.82	1
18	   1046.02	      9360	     92.84	1
19	   1050.58	      9896	     92.49	1
20	   1055.14	     10432	     92.30	1
21	   1059.70	     10968	     92.01	1
22	   1064.26	     11504	     92.39	1
23	   1068.82	     12040	     92.71	1
24	   1073.38	     12576	     93.00	1
25	   1077.94	     13112	     93.75	1
26	   1082.50	     13112	     94.41	1
27	   1131.82	     13648	     93.23	1
28	   1136.38	     14184	     92.83	1
29	   1140.94	     14720	     92.47	1
30	   1145.50	     15256	     92.16	1
31	   1150.06	     15792	     92.52	1
32	   1154.62	     16328	     92.83	1
33	   1159.18	     16864	     93.10	1
34	   1163.74	     17132	     93.84	1
35	   1168.30	     17668	     94.61	1
36	   1172.86	     18204	     95.16	1
37	   1177.42	     18740	     96.26	1
38	   1181.98	     19276	     97.23	1
39	   1186.54	     19812	     98.08	1
40	   1217.61	     20348	     96.57	1
41	   1222.17	     20884	     95.87	1
42	   1226.73	     21420	     95.14	1
43	   1231.29	     21956	     94.62	1
44	   1235.85	     22492	     94.67	1
45	   1240.41	     23028	     94.71	1
46	   1244.97	     23564	     94.62	1
47	   1249.53	     24100	     95.17	1
48	   1254.09	     24636	     95.77	1
49	   1258.65	     25172	     96.17	1
50	   1263.21	     25440	     97.15	1
51	   1267.77	     25708	     98.01	1
52	   1272.33	     25976	     98.76	1
53	   1276.89	     26244	     99.91	1
54	   1281.45	     26512	    101.05	1
55	   1286.01	     27048	    102.04	1
56	   1290.57	     27584	    103.41	1
57	   1295.13	     28120	    104.74	1
58	   1299.69	     28656	    105.77	1
59	   1304.25	     28924	    107.30	1
60	   1308.81	     29460	    105.26	1
61	   1313.37	     29728	    103.48	1
62	   1317.93	     29460	    102.42	1
63	   1322.49	     29460	    101.62	1
64	   1327.05	     29996	    100.91	1
65	   1331.61	     30532	    100.80	1
66	   1336.17	     31068	    100.82	1
67	   1340.73	     31604	    100.72	1
68	   1345.29	     31872	    101.26	1
69	   1349.85	     32408	    101.72	1
70	   1354.41	     32944	    102.13	1
71	   1358.97	     33480	    102.99	1
72	   1363.53	     34016	    103.74	1
73	   1368.09	     34552	    104.53	1
74	   1372.65	     35088	    105.71	1
75	   1377.21	     35624	    106.75	1
76	   1381.77	     35892	    107.65	1
77	   1386.33	     36428	    108.45	1
78	   1390.89	     36964	    109.14	1
79	   1395.45	     37500	    110.37	1
80	   1400.01	     38036	    111.45	1
81	   1404.57	     38572	    112.27	1
82	   1409.13	     38840	    113.61	1
83	   1413.69	     39376	    114.78	1
84	   1418.25	     39912	    115.81	1
85	   1422.81	     40448	    117.21	1
86	   1427.37	     40984	    118.56	1
87	   1431.93	     41252	    119.61	1
88	   1436.49	     41788	    121.16	1
89	   1441.05	     42324	    122.64	1
90	   1445.61	     42860	    123.81	1
91	   1450.17	     43396	    124.96	1
92	   1454.73	     43932	    125.84	1
