idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      3196	     91.26	1
5	    509.68	      3732	     91.10	1
6	    514.24	      4268	     91.09	1
7	    590.92	      4804	     90.33	1
8	    595.48	      5340	     90.28	1
9	    600.04	      5876	     90.38	1
10	    604.60	      6412	     90.33	1
11	    674.43	      6680	     99.04	1
12	    678.99	      7216	     97.66	1
13	    683.55	      7752	     96.45	1
14	    688.11	      8288	     96.02	1
15	    692.67	      8824	     95.52	1
16	    697.23	      9360	     95.20	1
17	    760.23	      9896	     94.05	1
18	    764.79	     10432	     93.55	1
19	    769.35	     10968	     93.23	1
20	    773.91	     11504	     93.45	1
21	    778.47	     12040	     93.64	1
22	    783.03	     12576	     93.81	1
23	    787.59	     13112	     94.46	1
24	    792.15	     13648	     95.15	1
25	    796.71	     14184	     95.63	1
26	    843.74	     14720	    101.93	1
27	    848.30	     15256	    100.19	1
28	    852.86	     15792	     98.67	1
29	    857.42	     16328	     97.96	1
30	    861.98	     16864	     97.21	1
31	    866.54	     17400	     96.69	1
32	    871.10	     17936	     96.85	1
33	    875.66	     18472	     96.87	1
34	    880.22	     19008	     96.89	1
35	    884.78	     19544	     97.40	1
36	    889.34	     20080	     97.97	1
37	    893.90	     20616	     98.35	1
38	    898.46	     21152	     99.31	1
39	    903.02	     21688	    100.27	1
40	    929.54	     22224	     98.49	1
41	    934.10	     22760	     97.55	1
42	    938.66	     23296	     96.61	1
43	    943.22	     23832	     95.91	1
44	    947.78	     24368	     95.79	1
45	    952.34	     24904	     95.69	1
46	    956.90	     25440	     95.61	1
47	    961.46	     25976	     96.16	1
48	    966.02	     26512	     96.64	1
49	    970.58	     27048	     96.93	1
50	    975.14	     27584	     97.81	1
51	    979.70	     28120	     98.59	1
52	    984.26	     28656	     99.26	1
53	    988.82	     29192	    100.36	1
54	    993.38	     29728	    101.44	1
55	    997.94	     30264	    102.26	1
56	   1002.50	     30800	    103.60	1
57	   1007.06	     31336	    104.90	1
58	   1011.62	     31872	    105.91	1
59	   1016.18	     32408	    107.42	1
60	   1020.74	     32944	    108.62	1
61	   1025.30	     33480	    110.29	1
62	   1029.86	     34016	    109.01	1
63	   1034.42	     34552	    107.88	1
64	   1038.98	     35088	    107.39	1
65	   1043.54	     35624	    107.10	1
66	   1048.10	     36160	    106.83	1
67	   1052.66	     36696	    107.10	1
68	   1057.22	     37232	    107.47	1
69	   1061.78	     37768	    107.66	1
70	   1066.34	     38304	    108.45	1
71	   1070.90	     38572	    109.14	1
72	   1075.46	     39108	    109.75	1
73	   1080.02	     39644	    110.91	1
74	   1084.58	     40180	    111.79	1
75	   1089.14	     40716	    112.69	1
76	   1093.70	     41252	    113.98	1
77	   1098.26	     41788	    115.11	1
78	   1102.82	     42324	    116.10	1
79	   1107.38	     42860	    117.58	1
80	   1111.94	     43396	    118.76	1
81	   1116.50	     43932	    119.92	1
82	   1121.06	     44468	    121.55	1
83	   1125.62	     45004	    122.86	1
84	   1130.18	     45540	    124.12	1
85	   1134.74	     46076	    125.73	1
86	   1139.30	     46612	    127.14	1
87	   1143.86	     47148	    128.25	1
88	   1148.42	     47684	    129.84	1
89	   1152.98	     48220	    131.24	1
90	   1157.54	     48756	    132.46	1
91	   1162.10	     49292	    134.15	1
92	   1166.66	     49828	    135.63	1
93	   1171.22	     50364	    136.93	1
94	   1175.78	     50900	    138.56	1
95	   1180.34	     51436	    140.12	1
96	   1184.90	     51972	    141.35	1
97	   1189.46	     52508	    143.06	1
98	   1194.02	     53044	    144.68	1
99	   1198.58	     53580	    146.59	1
100	   1203.14	     53848	    148.27	1
101	   1207.70	     54384	    149.61	1
102	   1212.26	     54920	    151.41	1
103	   1216.82	     55456	    152.98	1
104	   1221.38	     55992	    154.36	1
105	   1225.94	     56528	    156.06	1
106	   1230.50	     57064	    157.68	1
107	   1235.06	     57600	    159.10	1
108	   1239.62	     58136	    160.33	1
109	   1244.18	     58404	    162.04	1
110	   1248.74	     58940	    163.41	1
111	   1253.30	     59476	    164.61	1
112	   1257.86	     60012	    166.16	1
113	   1262.42	     60548	    167.64	1
114	   1266.98	     61084	    168.81	1
115	   1271.54	     61620	    170.46	1
116	   1276.10	     62156	    172.03	1
117	   1280.66	     62692	    173.27	1
118	   1285.22	     63228	    174.99	1
119	   1289.78	     63764	    176.49	1
120	   1294.34	     64300	    178.43	1
121	   1298.90	     64836	    180.00	1
122	   1303.46	     65372	    181.50	1
123	   1308.02	     65908	    183.44	1
124	   1312.58	     66444	    185.01	1
125	   1317.14	     66980	    186.38	1
126	   1321.70	     67516	    188.08	1
127	   1326.26	     68052	    189.70	1
128	   1330.82	     68588	    190.99	1
129	   1335.38	     69124	    192.74	1
130	   1339.94	     69660	    194.27	1
131	   1344.50	     70196	    195.61	1
132	   1349.06	     70732	    197.41	1
133	   1353.62	     71268	    198.98	1
134	   1358.18	     71804	    200.36	1
135	   1362.74	     72340	    202.06	1
136	   1367.30	     72876	    203.68	1
137	   1371.86	     73412	    204.97	1
138	   1376.42	     73948	    206.72	1
139	   1380.98	     74484	    208.13	1
140	   1385.54	     75020	    209.49	1
141	   1390.10	     75556	    211.31	1
142	   1394.66	     76092	    212.77	1
143	   1399.22	     76628	    214.17	1
144	   1403.78	     77164	    215.90	1
145	   1408.34	     77700	    217.41	1
146	   1412.90	     78236	    218.74	1
147	   1417.46	     78772	    220.52	1
148	   1422.02	     79308	    222.08	1
149	   1426.58	     79844	    223.32	1
150	   1431.14	     80380	    225.03	1
151	   1435.70	     80916	    226.53	1
152	   1440.26	     81452	    227.84	1
153	   1444.82	     81988	    229.48	1
154	   1449.38	     82524	    231.04	1
155	   1453.94	     83060	    232.29	1
156	   1458.50	     83596	    234.00	1
157	   1463.06	     84132	    235.63	1
158	   1467.62	     84668	    236.92	1
159	   1472.18	     85204	    238.68	1
160	   1476.74	     85740	    240.22	1
161	   1481.30	     86276	    241.57	1
162	   1485.86	     86812	    243.25	1
163	   1490.42	     87348	    244.72	1
164	   1494.98	     87884	    246.00	1
165	   1499.54	     88420	    247.75	1
166	   1504.10	     88956	    249.28	1
167	   1508.66	     89492	    250.62	1
168	   1513.22	     90028	    252.42	1
169	   1517.78	     90564	    253.87	1
170	   1522.34	     91100	    255.26	1
171	   1526.90	     91636	    256.98	1
172	   1531.46	     92172	    258.48	1
173	   1536.02	     92708	    259.92	1
174	   1540.58	     93244	    261.68	1
