idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      3196	     91.26	1
5	    509.68	      3732	     91.10	1
6	    514.24	      4268	     91.09	1
7	    590.92	      4804	     90.33	1
8	    595.48	      5340	     90.28	1
9	    600.04	      5876	     90.38	1
10	    604.60	      6412	     90.33	1
11	    674.43	      6948	     99.04	1
12	    678.99	      6948	     97.66	1
13	    683.55	      7484	     96.45	1
14	    688.11	      8020	     96.02	1
15	    692.67	      7484	     95.52	1
16	    697.23	      8020	     95.20	1
17	    757.95	      8020	    102.43	1
18	    762.51	      8556	    100.62	1
19	    767.07	      9092	     99.17	1
20	    771.63	      9628	     97.77	1
21	    776.19	     10164	     97.18	1
22	    780.75	     10700	     96.03	1
23	    785.31	     11236	     95.65	1
24	    841.46	     11772	    101.69	1
25	    846.02	     12308	    100.11	1
26	    850.58	     12844	     98.59	1
27	    855.14	     13380	     97.89	1
28	    859.70	     13916	     97.16	1
29	    864.26	     14452	     96.64	1
30	    868.82	     14988	     96.68	1
31	    873.38	     15524	     96.72	1
32	    877.94	     16060	     96.76	1
33	    882.50	     16596	     97.41	1
34	    887.06	     17132	     97.99	1
35	    927.26	     17668	     96.49	1
36	    931.82	     17668	     95.68	1
37	    936.38	     18204	     94.97	1
38	    940.94	     18740	     94.35	1
39	    945.50	     19276	     94.43	1
40	    950.06	     19812	     94.50	1
41	    954.62	     20348	     94.56	1
42	    959.18	     20616	     95.24	1
43	    963.74	     21152	     95.71	1
44	    968.30	     21688	     96.75	1
45	    972.86	     22224	     97.65	1
46	    977.42	     22760	     98.45	1
47	    981.98	     23296	     99.64	1
48	    986.54	     23832	    100.81	1
49	    991.10	     24368	    101.83	1
50	    995.66	     24636	    103.23	1
51	   1000.22	     25172	    104.45	1
52	   1013.05	     25708	    102.14	1
53	   1017.61	     26244	    100.13	1
54	   1022.17	     26780	     98.99	1
55	   1026.73	     27316	     97.86	1
56	   1031.29	     27852	     97.00	1
57	   1035.85	     28388	     96.75	1
58	   1040.41	     28924	     96.53	1
59	   1044.97	     29460	     96.22	1
60	   1049.53	     29996	     96.56	1
61	   1054.09	     30532	     97.00	1
62	   1058.65	     31068	     97.25	1
63	   1063.21	     31604	     97.59	1
64	   1067.77	     32140	     98.39	1
65	   1072.33	     32676	     99.09	1
66	   1076.89	     33212	    100.20	1
67	   1081.45	     33748	    101.31	1
68	   1086.01	     34284	    102.27	1
69	   1090.57	     34820	    103.61	1
70	   1095.13	     35356	    104.91	1
71	   1099.69	     35892	    105.92	1
72	   1104.25	     36428	    107.43	1
73	   1108.81	     36964	    108.62	1
74	   1113.37	     37500	    109.80	1
75	   1117.93	     38036	    110.70	1
76	   1122.49	     38572	    112.11	1
77	   1127.05	     39108	    112.35	1
78	   1131.61	     39644	    112.55	1
79	   1136.17	     40180	    113.36	1
80	   1140.73	     40716	    113.94	1
81	   1145.29	     41252	    114.57	1
82	   1149.85	     41788	    115.62	1
83	   1154.41	     42324	    116.55	1
84	   1158.97	     42860	    117.85	1
85	   1163.53	     43396	    119.12	1
86	   1168.09	     43932	    120.23	1
87	   1172.65	     44468	    121.70	1
88	   1177.21	     45004	    123.11	1
89	   1181.77	     45540	    124.22	1
90	   1186.33	     46076	    125.82	1
91	   1190.89	     46612	    127.09	1
92	   1195.45	     47148	    128.33	1
93	   1200.01	     47684	    130.04	1
94	   1204.57	     48220	    131.41	1
95	   1209.13	     48756	    132.73	1
96	   1213.69	     49292	    134.39	1
97	   1218.25	     49560	    135.84	1
98	   1222.81	     50096	    137.11	1
99	   1227.37	     50632	    138.85	1
100	   1231.93	     51168	    140.24	1
101	   1236.49	     51704	    141.46	1
102	   1241.05	     52240	    143.15	1
103	   1245.61	     52776	    144.63	1
104	   1250.17	     53312	    145.93	1
105	   1254.73	     53848	    147.56	1
106	   1259.29	     54384	    149.12	1
107	   1263.85	     54920	    150.35	1
108	   1268.41	     55456	    152.06	1
109	   1272.97	     55992	    153.55	1
110	   1277.53	     56528	    154.86	1
111	   1282.09	     57064	    156.63	1
112	   1286.65	     57600	    158.17	1
113	   1291.21	     58136	    159.53	1
114	   1295.77	     58672	    161.21	1
115	   1300.33	     59208	    162.68	1
116	   1304.89	     59744	    163.97	1
117	   1309.45	     60280	    165.73	1
118	   1314.01	     60816	    167.26	1
119	   1318.57	     61352	    168.60	1
120	   1323.13	     61888	    170.40	1
121	   1327.69	     62424	    171.85	1
122	   1332.25	     62960	    173.25	1
123	   1336.81	     63496	    174.97	1
124	   1341.37	     64032	    176.47	1
125	   1345.93	     64568	    178.28	1
126	   1350.49	     65104	    180.00	1
127	   1355.05	     65640	    181.50	1
128	   1359.61	     66176	    183.31	1
129	   1364.17	     66712	    184.90	1
130	   1368.73	     67248	    186.29	1
131	   1373.29	     67784	    188.12	1
132	   1377.85	     68320	    189.61	1
133	   1382.41	     68856	    191.03	1
134	   1386.97	     69124	    192.78	1
135	   1391.53	     69660	    194.31	1
136	   1396.09	     70196	    195.77	1
137	   1400.65	     70732	    197.55	1
138	   1405.21	     71268	    199.10	1
139	   1409.77	     71804	    200.34	1
140	   1414.33	     72340	    202.05	1
141	   1418.89	     72876	    203.54	1
142	   1423.45	     73412	    204.85	1
143	   1428.01	     73948	    206.62	1
144	   1432.57	     74484	    208.17	1
145	   1437.13	     74752	    209.52	1
146	   1441.69	     75288	    211.21	1
147	   1446.25	     75824	    212.80	1
148	   1450.81	     76360	    214.08	1
149	   1455.37	     76896	    215.82	1
150	   1459.93	     77432	    217.34	1
151	   1464.49	     77968	    218.67	1
152	   1469.05	     78504	    220.46	1
153	   1473.61	     79040	    221.91	1
154	   1478.17	     79576	    223.29	1
155	   1482.73	     80112	    225.01	1
156	   1487.29	     80648	    226.50	1
157	   1491.85	     81184	    227.82	1
158	   1496.41	     81720	    229.59	1
159	   1500.97	     82256	    231.02	1
160	   1505.53	     82792	    232.39	1
161	   1510.09	     83328	    234.22	1
162	   1514.65	     83864	    235.69	1
163	   1519.21	     84400	    237.10	1
164	   1523.77	     84936	    238.84	1
165	   1528.33	     85472	    240.36	1
166	   1532.89	     86008	    241.56	1
167	   1537.45	     86544	    243.24	1
168	   1542.01	     87080	    244.84	1
169	   1546.57	     87616	    246.11	1
170	   1551.13	     88152	    247.84	1
171	   1555.69	     88688	    249.36	1
172	   1560.25	     89224	    250.69	1
173	   1564.81	     89760	    252.36	1
174	   1569.37	     90296	    253.94	1
