idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      1856	     92.58	1
3	    502.84	      2392	    101.88	1
4	    507.40	      2928	    100.15	1
5	    588.64	      3464	     98.38	1
6	    593.20	      4000	     97.46	1
7	    597.76	      4536	     96.52	1
8	    674.43	      5072	     95.21	1
9	    678.99	      5608	     94.56	1
10	    683.55	      6144	     93.99	1
11	    688.11	      6680	     93.61	1
12	    757.95	      7216	    101.91	1
13	    762.51	      7752	    100.17	1
14	    767.07	      8288	     98.78	1
15	    771.63	      8824	     98.05	1
16	    776.19	      9360	     97.42	1
17	    780.75	      9896	     96.75	1
18	    841.46	     10432	    103.78	1
19	    846.02	     10968	    101.93	1
20	    850.58	     11504	    100.81	1
21	    855.14	     12040	     99.84	1
22	    859.70	     12576	     98.86	1
23	    864.26	     13112	     98.62	1
24	    868.82	     13648	     98.42	1
25	    873.38	     14184	     98.24	1
26	    877.94	     14720	     98.59	1
27	    882.50	     15256	     99.02	1
28	    927.26	     15792	     97.39	1
29	    931.82	     16328	     96.46	1
30	    936.38	     16864	     95.66	1
31	    940.94	     17400	     94.95	1
32	    945.50	     17936	     94.95	1
33	    950.06	     18472	     94.96	1
34	    954.62	     19008	     94.97	1
35	    959.18	     19544	     95.59	1
36	    963.74	     20080	     96.02	1
37	    968.30	     20616	     96.52	1
38	    972.86	     21152	     97.45	1
39	    977.42	     21688	     98.27	1
40	    981.98	     22224	     98.99	1
41	    986.54	     22760	    100.24	1
42	    991.10	     23296	    101.33	1
43	   1013.05	     23832	     99.42	1
44	   1017.61	     24368	     98.24	1
45	   1022.17	     24904	     97.33	1
46	   1026.73	     25440	     96.42	1
47	   1031.29	     25976	     96.24	1
48	   1035.85	     26512	     96.09	1
49	   1040.41	     27048	     95.95	1
50	   1044.97	     27584	     96.33	1
51	   1049.53	     28120	     96.67	1
52	   1054.09	     28656	     97.08	1
53	   1058.65	     29192	     97.95	1
54	   1063.21	     29728	     98.70	1
55	   1067.77	     30264	     99.36	1
56	   1072.33	     30800	    100.57	1
57	   1076.89	     31336	    101.50	1
58	   1081.45	     31872	    102.44	1
59	   1086.01	     32408	    103.88	1
60	   1090.57	     32944	    105.02	1
61	   1095.13	     33480	    106.64	1
62	   1099.69	     34016	    108.06	1
63	   1104.25	     34552	    109.31	1
64	   1108.81	     35088	    110.89	1
65	   1113.37	     35624	    112.28	1
66	   1117.93	     36160	    111.25	1
67	   1122.49	     36696	    110.96	1
68	   1127.05	     37232	    110.84	1
69	   1131.61	     37768	    110.61	1
70	   1136.17	     38304	    111.04	1
71	   1140.73	     38840	    111.41	1
72	   1145.29	     39108	    111.73	1
73	   1149.85	     39644	    112.52	1
74	   1154.41	     40180	    113.33	1
75	   1158.97	     40716	    113.91	1
76	   1163.53	     41252	    115.05	1
77	   1168.09	     41788	    116.17	1
78	   1172.65	     42324	    117.02	1
79	   1177.21	     42860	    118.39	1
80	   1181.77	     43396	    119.47	1
81	   1186.33	     43932	    120.53	1
82	   1190.89	     44468	    121.97	1
83	   1195.45	     45004	    123.22	1
84	   1200.01	     45540	    124.44	1
85	   1204.57	     46076	    126.01	1
86	   1209.13	     46612	    127.39	1
87	   1213.69	     47148	    128.59	1
88	   1218.25	     47684	    130.26	1
89	   1222.81	     48220	    131.61	1
90	   1227.37	     48756	    132.78	1
91	   1231.93	     49292	    134.31	1
92	   1236.49	     49828	    135.77	1
93	   1241.05	     50364	    137.05	1
94	   1245.61	     50900	    138.67	1
95	   1250.17	     51436	    140.21	1
96	   1254.73	     51972	    141.43	1
97	   1259.29	     52508	    143.13	1
98	   1263.85	     53044	    144.61	1
99	   1268.41	     53580	    146.54	1
100	   1272.97	     54116	    148.09	1
101	   1277.53	     54652	    149.58	1
102	   1282.09	     55188	    151.51	1
103	   1286.65	     55724	    153.07	1
104	   1291.21	     56260	    154.44	1
105	   1295.77	     56796	    156.13	1
106	   1300.33	     57332	    157.74	1
107	   1304.89	     57868	    159.02	1
108	   1309.45	     58404	    160.77	1
109	   1314.01	     58940	    162.42	1
110	   1318.57	     59476	    163.75	1
111	   1323.13	     60012	    165.03	1
112	   1327.69	     60548	    166.65	1
113	   1332.25	     61084	    168.07	1
114	   1336.81	     61620	    169.31	1
115	   1341.37	     62156	    171.02	1
116	   1345.93	     62692	    172.39	1
117	   1350.49	     63228	    173.59	1
118	   1355.05	     63764	    175.27	1
119	   1359.61	     64300	    176.74	1
120	   1364.17	     64568	    178.64	1
121	   1368.73	     65104	    180.19	1
122	   1373.29	     65640	    181.66	1
123	   1377.85	     66176	    183.46	1
124	   1382.41	     66712	    185.02	1
125	   1386.97	     67248	    186.40	1
126	   1391.53	     67784	    188.22	1
127	   1396.09	     68320	    189.82	1
128	   1400.65	     68856	    191.09	1
129	   1405.21	     69392	    192.83	1
130	   1409.77	     69928	    194.35	1
131	   1414.33	     70464	    195.68	1
132	   1418.89	     71000	    197.35	1
133	   1423.45	     71536	    198.93	1
134	   1428.01	     72072	    200.31	1
135	   1432.57	     72608	    202.02	1
136	   1437.13	     73144	    203.65	1
137	   1441.69	     73680	    204.94	1
138	   1446.25	     74216	    206.70	1
139	   1450.81	     74752	    208.24	1
140	   1455.37	     75288	    209.58	1
141	   1459.93	     75824	    211.26	1
142	   1464.49	     76360	    212.73	1
143	   1469.05	     76896	    214.13	1
144	   1473.61	     77432	    215.87	1
145	   1478.17	     77968	    217.38	1
146	   1482.73	     78504	    218.71	1
147	   1487.29	     79040	    220.50	1
148	   1491.85	     79576	    221.94	1
149	   1496.41	     80112	    223.32	1
150	   1500.97	     80648	    225.03	1
151	   1505.53	     81184	    226.53	1
152	   1510.09	     81720	    227.96	1
153	   1514.65	     82256	    229.71	1
154	   1519.21	     82792	    231.25	1
155	   1523.77	     83328	    232.47	1
156	   1528.33	     83864	    234.16	1
157	   1532.89	     84400	    235.64	1
158	   1537.45	     84936	    237.56	1
159	   1542.01	     85472	    239.24	1
160	   1546.57	     86008	    240.71	1
161	   1551.13	     86544	    242.62	1
162	   1555.69	     87080	    244.17	1
163	   1560.25	     87616	    245.65	1
164	   1564.81	     88152	    247.44	1
165	   1569.37	     88688	    249.01	1
166	   1573.93	     89224	    250.26	1
167	   1578.49	     89760	    251.98	1
168	   1583.05	     90296	    253.60	1
169	   1587.61	     90832	    254.90	1
170	   1592.17	     91368	    256.67	1
171	   1596.73	     91904	    258.21	1
172	   1601.29	     92440	    259.56	1
173	   1605.85	     92976	    261.24	1
