idx	time(ms)  	cwnd(bytes)	rtt(ms)   	loss(0-loss)
0	    250.02	      1052	     81.19	1
1	    335.81	      1588	     81.66	1
2	    419.33	      2124	     92.58	1
3	    423.89	      2660	     92.01	1
4	    505.12	      2928	     91.26	1
5	    509.68	      3464	     91.10	1
6	    588.64	      4000	    100.34	1
7	    593.20	      4536	     98.80	1
8	    597.76	      5072	     97.45	1
9	    672.15	      5608	    105.64	1
10	    676.71	      6144	    103.44	1
11	    681.27	      6680	    101.50	1
12	    685.83	      6948	    100.32	1
13	    690.39	      7484	     99.40	1
14	    757.95	      8020	     97.60	1
15	    762.51	      8556	     96.65	1
16	    767.07	      8824	     95.94	1
17	    771.63	      9360	     95.20	1
18	    776.19	      9896	     95.18	1
19	    780.75	     10432	     95.16	1
20	    785.31	     10164	     95.14	1
21	    841.46	     10700	    102.12	1
22	    846.02	     11236	    100.48	1
23	    850.58	     11772	     98.92	1
24	    855.14	     12308	     98.18	1
25	    859.70	     12844	     97.41	1
26	    864.26	     13380	     96.86	1
27	    868.82	     13916	     96.87	1
28	    873.38	     14452	     96.89	1
29	    877.94	     14988	     96.90	1
30	    882.50	     15524	     96.92	1
31	    927.26	     16060	     95.55	1
32	    931.82	     16596	     94.86	1
33	    936.38	     17132	     94.25	1
34	    940.94	     17668	     93.72	1
35	    945.50	     18204	     93.88	1
36	    950.06	     18740	     94.02	1
37	    954.62	     19276	     94.14	1
38	    959.18	     19812	     94.87	1
39	    963.74	     20348	     95.39	1
40	    968.30	     20884	     95.97	1
41	    972.86	     21152	     96.97	1
42	    977.42	     21688	     97.85	1
43	    981.98	     22224	     99.12	1
44	    986.54	     22760	    100.35	1
45	    991.10	     23296	    101.43	1
46	   1010.77	     23832	    104.75	1
47	   1015.33	     24368	    102.66	1
48	   1019.89	     24904	    100.83	1
49	   1024.45	     25440	     99.85	1
50	   1029.01	     25976	     98.99	1
51	   1033.57	     26512	     98.24	1
52	   1038.13	     27048	     98.21	1
53	   1042.69	     27584	     98.06	1
54	   1047.25	     28120	     97.93	1
55	   1051.81	     28388	     98.31	1
56	   1056.37	     28924	     98.77	1
57	   1060.93	     29460	     99.05	1
58	   1065.49	     29996	     99.92	1
59	   1070.05	     30532	    100.81	1
60	   1074.61	     31068	    101.45	1
61	   1079.17	     31604	    102.15	1
62	   1083.73	     32140	    103.25	1
63	   1088.29	     32408	    104.22	1
64	   1092.85	     32944	    105.57	1
65	   1097.41	     33480	    106.87	1
66	   1101.97	     34016	    107.89	1
67	   1106.53	     34552	    109.40	1
68	   1111.09	     35088	    110.73	1
69	   1115.65	     35624	    110.01	1
70	   1120.21	     36160	    110.01	1
71	   1124.77	     36696	    109.88	1
72	   1129.33	     37232	    109.90	1
73	   1133.89	     37768	    110.41	1
74	   1138.45	     38304	    110.86	1
75	   1143.01	     38840	    111.25	1
76	   1147.57	     39376	    112.09	1
77	   1152.13	     39912	    112.96	1
78	   1156.69	     40448	    113.59	1
79	   1161.25	     40984	    114.77	1
80	   1165.81	     41520	    115.79	1
81	   1170.37	     42056	    116.69	1
82	   1174.93	     42592	    117.98	1
83	   1179.49	     43128	    119.23	1
84	   1184.05	     43664	    120.33	1
85	   1188.61	     44200	    121.79	1
86	   1193.17	     44736	    123.19	1
87	   1197.73	     45272	    124.29	1
88	   1202.29	     45808	    125.88	1
89	   1206.85	     46344	    127.14	1
90	   1211.41	     46880	    128.38	1
91	   1215.97	     47416	    129.96	1
92	   1220.53	     47952	    131.34	1
93	   1225.09	     48488	    132.67	1
94	   1229.65	     49024	    133.71	1
95	   1234.21	     49560	    135.25	1
96	   1238.77	     50096	    136.59	1
97	   1243.33	     50632	    137.77	1
98	   1247.89	     51168	    139.29	1
99	   1252.45	     51704	    140.76	1
100	   1257.01	     52240	    142.04	1
101	   1261.57	     52776	    143.66	1
102	   1266.13	     53312	    145.08	1
103	   1270.69	     53848	    146.82	1
104	   1275.25	     54384	    148.47	1
105	   1279.81	     54920	    149.78	1
106	   1284.37	     55456	    151.56	1
107	   1288.93	     55992	    153.11	1
108	   1293.49	     56528	    154.47	1
109	   1298.05	     57064	    156.29	1
110	   1302.61	     57600	    157.88	1
111	   1307.17	     58136	    159.27	1
112	   1311.73	     58672	    160.99	1
113	   1316.29	     59208	    162.49	1
114	   1320.85	     59744	    163.80	1
115	   1325.41	     60280	    165.58	1
116	   1329.97	     60816	    167.00	1
117	   1334.53	     61352	    168.38	1
118	   1339.09	     61888	    170.21	1
119	   1343.65	     62424	    171.68	1
120	   1348.21	     62960	    173.09	1
121	   1352.77	     63496	    174.83	1
122	   1357.33	     64032	    176.35	1
123	   1361.89	     64568	    177.69	1
124	   1366.45	     65104	    179.47	1
125	   1371.01	     65640	    181.04	1
126	   1375.57	     66176	    182.28	1
127	   1380.13	     66712	    184.00	1
128	   1384.69	     66980	    185.50	1
129	   1389.25	     67516	    186.81	1
130	   1393.81	     68052	    188.46	1
131	   1398.37	     68588	    190.03	1
132	   1402.93	     69124	    191.27	1
133	   1407.49	     69660	    192.99	1
134	   1412.05	     70196	    194.62	1
135	   1416.61	     70732	    195.91	1
136	   1421.17	     71268	    197.68	1
137	   1425.73	     71804	    199.22	1
138	   1430.29	     72340	    200.56	1
139	   1434.85	     72876	    202.24	1
140	   1439.41	     73412	    203.71	1
141	   1443.97	     73948	    205.50	1
142	   1448.53	     74484	    207.19	1
143	   1453.09	     75020	    208.66	1
144	   1457.65	     75556	    210.46	1
145	   1462.21	     76092	    212.15	1
146	   1466.77	     76628	    213.50	1
147	   1471.33	     77164	    215.32	1
148	   1475.89	     77700	    216.90	1
149	   1480.45	     78236	    218.29	1
150	   1485.01	     78772	    220.13	1
151	   1489.57	     79308	    221.61	1
152	   1494.13	     79844	    223.03	1
153	   1498.69	     80380	    224.78	1
154	   1503.25	     80916	    226.31	1
155	   1507.81	     81452	    227.64	1
156	   1512.37	     81988	    229.44	1
157	   1516.93	     82524	    230.88	1
158	   1521.49	     83060	    232.27	1
159	   1526.05	     83596	    234.11	1
160	   1530.61	     84132	    235.60	1
161	   1535.17	     84668	    237.03	1
162	   1539.73	     85204	    238.77	1
163	   1544.29	     85740	    240.30	1
164	   1548.85	     86276	    241.51	1
165	   1553.41	     86812	    243.20	1
166	   1557.97	     87348	    244.67	1
167	   1562.53	     87884	    245.96	1
168	   1567.09	     88420	    247.72	1
169	   1571.65	     88956	    249.25	1
170	   1576.21	     89492	    250.60	1
171	   1580.77	     90028	    252.27	1
172	   1585.33	     90564	    253.86	1
173	   1589.89	     91100	    255.13	1
174	   1594.45	     91636	    256.86	1
